,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
664,Pen-Based Recognition of Handwritten Text,1601531272.3877149,KMeans,0.88648649,4,KMeans,0.96766744,1.0,0.0
665,Object Images,1698173432.2263453,Gaussian,0.06772229,5,KMeans,0.96766744,1.0,0.0
666,Statlog Shuttle,1711573671.6508021,KMeans,0.96766744,6,KMeans,0.96766744,1.0,0.0
667,Speech Accent Data,1714658063.9813442,Linear,0.11764706,7,KMeans,0.96766744,1.0,0.0
668,Landsat Satellite,1716762992.2421997,Linear,0.71794872,8,KMeans,0.96766744,1.0,0.0
669,ec2_cpu_utilization_c6585a.csv,1720732116.4726207,Linear,0.0,9,KMeans,0.96766744,1.0,0.0
670,cpu_utilization_asg_misconfiguration.csv,1720863913.8772554,KMeans,0.00775194,10,KMeans,0.96766744,1.0,0.0
671,,,,,,,,,
672,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
673,Thyroid Disease,698664186.5299017,KMeans,0.22317597,1,KMeans,0.96766744,1.0,0.1
674,Pen-Based Recognition of Handwritten Text (Local),1400365251.663598,KMeans,0.52631579,2,KMeans,0.96766744,1.0,0.1
675,KDD-Cup99 HTTP,1417039304.4949234,RPCA,0.93849658,3,KMeans,0.96766744,1.0,0.1
676,Pen-Based Recognition of Handwritten Text,1601531272.3877149,KMeans,0.88648649,4,KMeans,0.96766744,1.0,0.1
677,Object Images,1698173432.2263458,Gaussian,0.06772229,5,KMeans,0.96766744,1.0,0.1
678,Statlog Shuttle,1709993138.25182,KMeans,0.96766744,6,KMeans,0.96766744,1.0,0.1
679,Speech Accent Data,1714658063.9813447,Linear,0.11764706,7,KMeans,0.96766744,1.0,0.1
680,Landsat Satellite,1716762992.2422001,Linear,0.71794872,8,KMeans,0.96766744,1.0,0.1
681,ec2_cpu_utilization_c6585a.csv,1720732116.4726207,Linear,0.0,9,KMeans,0.96766744,1.0,0.1
682,cpu_utilization_asg_misconfiguration.csv,1720863913.8772554,KMeans,0.00775194,10,KMeans,0.96766744,1.0,0.1
683,,,,,,,,,
684,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
685,Thyroid Disease,698664186.5299015,KMeans,0.22317597,1,KMeans,0.96766744,1.0,0.2
686,Pen-Based Recognition of Handwritten Text (Local),1400365251.6635983,KMeans,0.52631579,2,KMeans,0.96766744,1.0,0.2
687,KDD-Cup99 HTTP,1417039304.494924,RPCA,0.93849658,3,KMeans,0.96766744,1.0,0.2
688,Pen-Based Recognition of Handwritten Text,1601531272.3877153,KMeans,0.88648649,4,KMeans,0.96766744,1.0,0.2
689,Object Images,1698173432.2263467,Gaussian,0.06772229,5,KMeans,0.96766744,1.0,0.2
690,Statlog Shuttle,1706515964.774061,KMeans,0.96766744,6,KMeans,0.96766744,1.0,0.2
691,Speech Accent Data,1714658063.9813457,Linear,0.11764706,7,KMeans,0.96766744,1.0,0.2
692,Landsat Satellite,1716762992.2422013,Linear,0.71794872,8,KMeans,0.96766744,1.0,0.2
693,ec2_cpu_utilization_c6585a.csv,1720732116.4726214,Linear,0.0,9,KMeans,0.96766744,1.0,0.2
694,cpu_utilization_asg_misconfiguration.csv,1720863913.8772562,KMeans,0.00775194,10,KMeans,0.96766744,1.0,0.2
695,,,,,,,,,
696,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
697,Thyroid Disease,698664186.5299017,KMeans,0.22317597,1,KMeans,0.96766744,1.0,0.30000000000000004
698,Pen-Based Recognition of Handwritten Text (Local),1400365251.663598,KMeans,0.52631579,2,KMeans,0.96766744,1.0,0.30000000000000004
699,KDD-Cup99 HTTP,1417039304.4949243,RPCA,0.93849658,3,KMeans,0.96766744,1.0,0.30000000000000004
700,Pen-Based Recognition of Handwritten Text,1601531272.3877153,KMeans,0.88648649,4,KMeans,0.96766744,1.0,0.30000000000000004
701,Object Images,1698173432.226348,Gaussian,0.06772229,5,KMeans,0.96766744,1.0,0.30000000000000004
702,Statlog Shuttle,1700257052.514095,KMeans,0.96766744,6,KMeans,0.96766744,1.0,0.30000000000000004
703,Speech Accent Data,1714658063.9813466,Linear,0.11764706,7,KMeans,0.96766744,1.0,0.30000000000000004
704,Landsat Satellite,1716762992.2422023,Linear,0.71794872,8,KMeans,0.96766744,1.0,0.30000000000000004
705,ec2_cpu_utilization_c6585a.csv,1720732116.4726217,Linear,0.0,9,KMeans,0.96766744,1.0,0.30000000000000004
706,cpu_utilization_asg_misconfiguration.csv,1720863913.8772564,KMeans,0.00775194,10,KMeans,0.96766744,1.0,0.30000000000000004
707,,,,,,,,,
708,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
709,Thyroid Disease,698664186.5299015,KMeans,0.22317597,1,KMeans,0.96766744,1.0,0.4
710,Pen-Based Recognition of Handwritten Text (Local),1400365251.6635978,KMeans,0.52631579,2,KMeans,0.96766744,1.0,0.4
711,KDD-Cup99 HTTP,1417039304.494925,RPCA,0.93849658,3,KMeans,0.96766744,1.0,0.4
712,Pen-Based Recognition of Handwritten Text,1601531272.3877153,KMeans,0.88648649,4,KMeans,0.96766744,1.0,0.4
713,Statlog Shuttle,1689408271.2634897,KMeans,0.96766744,5,KMeans,0.96766744,1.0,0.4
714,Object Images,1698173432.2263496,Gaussian,0.06772229,6,KMeans,0.96766744,1.0,0.4
715,Speech Accent Data,1714658063.9813483,Linear,0.11764706,7,KMeans,0.96766744,1.0,0.4
716,Landsat Satellite,1716762992.2422042,Linear,0.71794872,8,KMeans,0.96766744,1.0,0.4
717,ec2_cpu_utilization_c6585a.csv,1720732116.472622,Linear,0.0,9,KMeans,0.96766744,1.0,0.4
718,cpu_utilization_asg_misconfiguration.csv,1720863913.8772566,KMeans,0.00775194,10,KMeans,0.96766744,1.0,0.4
719,,,,,,,,,
720,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
721,Thyroid Disease,698664186.5299025,KMeans,0.22317597,1,KMeans,0.96766744,1.0,0.5
722,Pen-Based Recognition of Handwritten Text (Local),1400365251.6635985,KMeans,0.52631579,2,KMeans,0.96766744,1.0,0.5
723,KDD-Cup99 HTTP,1417039304.4949214,RPCA,0.93849658,3,KMeans,0.96766744,1.0,0.5
724,Pen-Based Recognition of Handwritten Text,1601531272.387717,KMeans,0.88648649,4,KMeans,0.96766744,1.0,0.5
725,Statlog Shuttle,1670422904.0749328,KMeans,0.96766744,5,KMeans,0.96766744,1.0,0.5
726,Object Images,1698173432.2263436,Gaussian,0.06772229,6,KMeans,0.96766744,1.0,0.5
727,Speech Accent Data,1714658063.9813426,Linear,0.11764706,7,KMeans,0.96766744,1.0,0.5
728,Landsat Satellite,1716762992.242198,Linear,0.71794872,8,KMeans,0.96766744,1.0,0.5
729,ec2_cpu_utilization_c6585a.csv,1720732116.4726212,Linear,0.0,9,KMeans,0.96766744,1.0,0.5
730,cpu_utilization_asg_misconfiguration.csv,1720863913.877256,KMeans,0.00775194,10,KMeans,0.96766744,1.0,0.5
731,,,,,,,,,
732,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
733,Thyroid Disease,698664186.5299015,KMeans,0.22317597,1,KMeans,0.96766744,1.0,0.6000000000000001
734,Pen-Based Recognition of Handwritten Text (Local),1400365251.6635976,KMeans,0.52631579,2,KMeans,0.96766744,1.0,0.6000000000000001
735,KDD-Cup99 HTTP,1417039304.4949234,RPCA,0.93849658,3,KMeans,0.96766744,1.0,0.6000000000000001
736,Pen-Based Recognition of Handwritten Text,1601531272.3877165,KMeans,0.88648649,4,KMeans,0.96766744,1.0,0.6000000000000001
737,Statlog Shuttle,1636249243.1355405,KMeans,0.96766744,5,KMeans,0.96766744,1.0,0.6000000000000001
738,Object Images,1698173432.2263482,Gaussian,0.06772229,6,KMeans,0.96766744,1.0,0.6000000000000001
739,Speech Accent Data,1714658063.9813464,Linear,0.11764706,7,KMeans,0.96766744,1.0,0.6000000000000001
740,Landsat Satellite,1716762992.2422023,Linear,0.71794872,8,KMeans,0.96766744,1.0,0.6000000000000001
741,ec2_cpu_utilization_c6585a.csv,1720732116.4726214,Linear,0.0,9,KMeans,0.96766744,1.0,0.6000000000000001
742,cpu_utilization_asg_misconfiguration.csv,1720863913.8772562,KMeans,0.00775194,10,KMeans,0.96766744,1.0,0.6000000000000001
743,,,,,,,,,
744,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
745,Thyroid Disease,698664186.5299015,KMeans,0.22317597,1,KMeans,0.96766744,1.0,0.7000000000000001
746,Pen-Based Recognition of Handwritten Text (Local),1400365251.6635966,KMeans,0.52631579,2,KMeans,0.96766744,1.0,0.7000000000000001
747,KDD-Cup99 HTTP,1417039304.4949212,RPCA,0.93849658,3,KMeans,0.96766744,1.0,0.7000000000000001
748,Statlog Shuttle,1572458409.3820133,KMeans,0.96766744,4,KMeans,0.96766744,1.0,0.7000000000000001
749,Pen-Based Recognition of Handwritten Text,1601531272.387717,KMeans,0.88648649,5,KMeans,0.96766744,1.0,0.7000000000000001
750,Object Images,1698173432.2263458,Gaussian,0.06772229,6,KMeans,0.96766744,1.0,0.7000000000000001
751,Speech Accent Data,1714658063.981344,Linear,0.11764706,7,KMeans,0.96766744,1.0,0.7000000000000001
752,Landsat Satellite,1716762992.2422,Linear,0.71794872,8,KMeans,0.96766744,1.0,0.7000000000000001
753,ec2_cpu_utilization_c6585a.csv,1720732116.4726205,Linear,0.0,9,KMeans,0.96766744,1.0,0.7000000000000001
754,cpu_utilization_asg_misconfiguration.csv,1720863913.8772552,KMeans,0.00775194,10,KMeans,0.96766744,1.0,0.7000000000000001
755,,,,,,,,,
756,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
757,Thyroid Disease,698664186.5299003,KMeans,0.22317597,1,KMeans,0.96766744,1.0,0.8
758,Pen-Based Recognition of Handwritten Text (Local),1400365251.6635947,KMeans,0.52631579,2,KMeans,0.96766744,1.0,0.8
759,KDD-Cup99 HTTP,1417039304.4949207,RPCA,0.93849658,3,KMeans,0.96766744,1.0,0.8
760,Statlog Shuttle,1448521932.3751743,KMeans,0.96766744,4,KMeans,0.96766744,1.0,0.8
761,Pen-Based Recognition of Handwritten Text,1601531272.3877163,KMeans,0.88648649,5,KMeans,0.96766744,1.0,0.8
762,Object Images,1698173432.2263474,Gaussian,0.06772229,6,KMeans,0.96766744,1.0,0.8
763,Speech Accent Data,1714658063.981345,Linear,0.11764706,7,KMeans,0.96766744,1.0,0.8
764,Landsat Satellite,1716762992.2422013,Linear,0.71794872,8,KMeans,0.96766744,1.0,0.8
765,ec2_cpu_utilization_c6585a.csv,1720732116.472619,Linear,0.0,9,KMeans,0.96766744,1.0,0.8
766,cpu_utilization_asg_misconfiguration.csv,1720863913.877254,KMeans,0.00775194,10,KMeans,0.96766744,1.0,0.8
767,,,,,,,,,
768,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
769,Thyroid Disease,698664186.5298984,KMeans,0.22317597,1,KMeans,0.96766744,1.0,0.9
770,Statlog Shuttle,1197550566.4363432,KMeans,0.96766744,2,KMeans,0.96766744,1.0,0.9
771,Pen-Based Recognition of Handwritten Text (Local),1400365251.6635919,KMeans,0.52631579,3,KMeans,0.96766744,1.0,0.9
772,KDD-Cup99 HTTP,1417039304.4949217,RPCA,0.93849658,4,KMeans,0.96766744,1.0,0.9
773,Pen-Based Recognition of Handwritten Text,1601531272.3877144,KMeans,0.88648649,5,KMeans,0.96766744,1.0,0.9
774,Object Images,1698173432.2263515,Gaussian,0.06772229,6,KMeans,0.96766744,1.0,0.9
775,Speech Accent Data,1714658063.9813483,Linear,0.11764706,7,KMeans,0.96766744,1.0,0.9
776,Landsat Satellite,1716762992.2422054,Linear,0.71794872,8,KMeans,0.96766744,1.0,0.9
777,ec2_cpu_utilization_c6585a.csv,1720732116.4726176,Linear,0.0,9,KMeans,0.96766744,1.0,0.9
778,cpu_utilization_asg_misconfiguration.csv,1720863913.8772523,KMeans,0.00775194,10,KMeans,0.96766744,1.0,0.9
779,,,,,,,,,
780,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
781,Statlog Shuttle,667722127.2321641,KMeans,0.96766744,1,KMeans,0.96766744,1.0,1.0
782,Thyroid Disease,698664186.5298984,KMeans,0.22317597,2,KMeans,0.96766744,1.0,1.0
783,Pen-Based Recognition of Handwritten Text (Local),1400365251.6635938,KMeans,0.52631579,3,KMeans,0.96766744,1.0,1.0
784,KDD-Cup99 HTTP,1417039304.4949226,RPCA,0.93849658,4,KMeans,0.96766744,1.0,1.0
785,Pen-Based Recognition of Handwritten Text,1601531272.3877108,KMeans,0.88648649,5,KMeans,0.96766744,1.0,1.0
786,Object Images,1698173432.2263463,Gaussian,0.06772229,6,KMeans,0.96766744,1.0,1.0
787,Speech Accent Data,1714658063.9813437,Linear,0.11764706,7,KMeans,0.96766744,1.0,1.0
788,Landsat Satellite,1716762992.2422,Linear,0.71794872,8,KMeans,0.96766744,1.0,1.0
789,ec2_cpu_utilization_c6585a.csv,1720732116.472614,Linear,0.0,9,KMeans,0.96766744,1.0,1.0
790,cpu_utilization_asg_misconfiguration.csv,1720863913.8772488,KMeans,0.00775194,10,KMeans,0.96766744,1.0,1.0
791,,,,,,,,,
792,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
793,Statlog Shuttle,667722127.2321641,KMeans,0.96766744,1,KMeans,0.05851859,0.9907963,0.0
794,Thyroid Disease,698664186.5298984,KMeans,0.22317597,2,KMeans,0.05851859,0.9907963,0.0
795,Pen-Based Recognition of Handwritten Text (Local),1400365251.6635938,KMeans,0.52631579,3,KMeans,0.05851859,0.9907963,0.0
796,KDD-Cup99 HTTP,1417039304.4949226,RPCA,0.93849658,4,KMeans,0.05851859,0.9907963,0.0
797,Pen-Based Recognition of Handwritten Text,1601531272.3877108,KMeans,0.88648649,5,KMeans,0.05851859,0.9907963,0.0
798,Object Images,1698173432.2263463,Gaussian,0.06772229,6,KMeans,0.05851859,0.9907963,0.0
799,Speech Accent Data,1714658063.9813437,Linear,0.11764706,7,KMeans,0.05851859,0.9907963,0.0
800,Landsat Satellite,1716762992.2422,Linear,0.71794872,8,KMeans,0.05851859,0.9907963,0.0
801,ec2_cpu_utilization_c6585a.csv,1720732116.472614,Linear,0.0,9,KMeans,0.05851859,0.9907963,0.0
802,cpu_utilization_asg_misconfiguration.csv,1720863913.8772488,KMeans,0.00775194,10,KMeans,0.05851859,0.9907963,0.0
803,,,,,,,,,
804,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
805,Statlog Shuttle,667722127.2321609,KMeans,0.96766744,1,KMeans,0.05851859,0.9907963,0.1
806,Thyroid Disease,698664186.5299003,KMeans,0.22317597,2,KMeans,0.05851859,0.9907963,0.1
807,Pen-Based Recognition of Handwritten Text (Local),1400365251.663595,KMeans,0.52631579,3,KMeans,0.05851859,0.9907963,0.1
808,KDD-Cup99 HTTP,1417039304.4949183,RPCA,0.93849658,4,KMeans,0.05851859,0.9907963,0.1
809,Pen-Based Recognition of Handwritten Text,1601531272.3877127,KMeans,0.88648649,5,KMeans,0.05851859,0.9907963,0.1
810,Object Images,1695252874.8848972,Gaussian,0.06772229,6,KMeans,0.05851859,0.9907963,0.1
811,Speech Accent Data,1714658063.9813359,Linear,0.11764706,7,KMeans,0.05851859,0.9907963,0.1
812,Landsat Satellite,1716762992.2421913,Linear,0.71794872,8,KMeans,0.05851859,0.9907963,0.1
813,ec2_cpu_utilization_c6585a.csv,1720732116.4726133,Linear,0.0,9,KMeans,0.05851859,0.9907963,0.1
814,cpu_utilization_asg_misconfiguration.csv,1720863913.877248,KMeans,0.00775194,10,KMeans,0.05851859,0.9907963,0.1
815,,,,,,,,,
816,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
817,Statlog Shuttle,667722127.2321613,KMeans,0.96766744,1,KMeans,0.05851859,0.9907963,0.2
818,Thyroid Disease,698664186.5299003,KMeans,0.22317597,2,KMeans,0.05851859,0.9907963,0.2
819,Pen-Based Recognition of Handwritten Text (Local),1400365251.6635952,KMeans,0.52631579,3,KMeans,0.05851859,0.9907963,0.2
820,KDD-Cup99 HTTP,1417039304.494919,RPCA,0.93849658,4,KMeans,0.05851859,0.9907963,0.2
821,Pen-Based Recognition of Handwritten Text,1601531272.387713,KMeans,0.88648649,5,KMeans,0.05851859,0.9907963,0.2
822,Object Images,1688827648.7337296,Gaussian,0.06772229,6,KMeans,0.05851859,0.9907963,0.2
823,Speech Accent Data,1714658063.9813373,Linear,0.11764706,7,KMeans,0.05851859,0.9907963,0.2
824,Landsat Satellite,1716762992.242193,Linear,0.71794872,8,KMeans,0.05851859,0.9907963,0.2
825,ec2_cpu_utilization_c6585a.csv,1720732116.472614,Linear,0.0,9,KMeans,0.05851859,0.9907963,0.2
826,cpu_utilization_asg_misconfiguration.csv,1720863913.8772488,KMeans,0.00775194,10,KMeans,0.05851859,0.9907963,0.2
827,,,,,,,,,
828,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
829,Statlog Shuttle,667722127.232162,KMeans,0.96766744,1,KMeans,0.05851859,0.9907963,0.30000000000000004
830,Thyroid Disease,698664186.5299001,KMeans,0.22317597,2,KMeans,0.05851859,0.9907963,0.30000000000000004
831,Pen-Based Recognition of Handwritten Text (Local),1400365251.6635952,KMeans,0.52631579,3,KMeans,0.05851859,0.9907963,0.30000000000000004
832,KDD-Cup99 HTTP,1417039304.4949203,RPCA,0.93849658,4,KMeans,0.05851859,0.9907963,0.30000000000000004
833,Pen-Based Recognition of Handwritten Text,1601531272.3877137,KMeans,0.88648649,5,KMeans,0.05851859,0.9907963,0.30000000000000004
834,Object Images,1677262241.6616287,Gaussian,0.06772229,6,KMeans,0.05851859,0.9907963,0.30000000000000004
835,Speech Accent Data,1714658063.9813397,Linear,0.11764706,7,KMeans,0.05851859,0.9907963,0.30000000000000004
836,Landsat Satellite,1716762992.2421956,Linear,0.71794872,8,KMeans,0.05851859,0.9907963,0.30000000000000004
837,ec2_cpu_utilization_c6585a.csv,1720732116.472615,Linear,0.0,9,KMeans,0.05851859,0.9907963,0.30000000000000004
838,cpu_utilization_asg_misconfiguration.csv,1720863913.8772497,KMeans,0.00775194,10,KMeans,0.05851859,0.9907963,0.30000000000000004
839,,,,,,,,,
840,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
841,Statlog Shuttle,667722127.2321632,KMeans,0.96766744,1,KMeans,0.05851859,0.9907963,0.4
842,Thyroid Disease,698664186.5299001,KMeans,0.22317597,2,KMeans,0.05851859,0.9907963,0.4
843,Pen-Based Recognition of Handwritten Text (Local),1400365251.6635952,KMeans,0.52631579,3,KMeans,0.05851859,0.9907963,0.4
844,KDD-Cup99 HTTP,1417039304.494922,RPCA,0.93849658,4,KMeans,0.05851859,0.9907963,0.4
845,Pen-Based Recognition of Handwritten Text,1601531272.3877144,KMeans,0.88648649,5,KMeans,0.05851859,0.9907963,0.4
846,Object Images,1657215536.0699894,Gaussian,0.06772229,6,KMeans,0.05851859,0.9907963,0.4
847,Speech Accent Data,1714658063.9813435,Linear,0.11764706,7,KMeans,0.05851859,0.9907963,0.4
848,Landsat Satellite,1716762992.2421994,Linear,0.71794872,8,KMeans,0.05851859,0.9907963,0.4
849,ec2_cpu_utilization_c6585a.csv,1720732116.4726162,Linear,0.0,9,KMeans,0.05851859,0.9907963,0.4
850,cpu_utilization_asg_misconfiguration.csv,1720863913.8772511,KMeans,0.00775194,10,KMeans,0.05851859,0.9907963,0.4
851,,,,,,,,,
852,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
853,Statlog Shuttle,667722127.2321615,KMeans,0.96766744,1,KMeans,0.05851859,0.9907963,0.5
854,Thyroid Disease,698664186.5299013,KMeans,0.22317597,2,KMeans,0.05851859,0.9907963,0.5
855,Pen-Based Recognition of Handwritten Text (Local),1400365251.663596,KMeans,0.52631579,3,KMeans,0.05851859,0.9907963,0.5
856,KDD-Cup99 HTTP,1417039304.4949195,RPCA,0.93849658,4,KMeans,0.05851859,0.9907963,0.5
857,Pen-Based Recognition of Handwritten Text,1601531272.3877165,KMeans,0.88648649,5,KMeans,0.05851859,0.9907963,0.5
858,Object Images,1622133801.2846143,Gaussian,0.06772229,6,KMeans,0.05851859,0.9907963,0.5
859,Speech Accent Data,1714658063.9813395,Linear,0.11764706,7,KMeans,0.05851859,0.9907963,0.5
860,Landsat Satellite,1716762992.2421951,Linear,0.71794872,8,KMeans,0.05851859,0.9907963,0.5
861,ec2_cpu_utilization_c6585a.csv,1720732116.4726162,Linear,0.0,9,KMeans,0.05851859,0.9907963,0.5
862,cpu_utilization_asg_misconfiguration.csv,1720863913.877251,KMeans,0.00775194,10,KMeans,0.05851859,0.9907963,0.5
863,,,,,,,,,
864,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
865,Statlog Shuttle,667722127.2321645,KMeans,0.96766744,1,KMeans,0.05851859,0.9907963,0.6000000000000001
866,Thyroid Disease,698664186.5298996,KMeans,0.22317597,2,KMeans,0.05851859,0.9907963,0.6000000000000001
867,Pen-Based Recognition of Handwritten Text (Local),1400365251.6635952,KMeans,0.52631579,3,KMeans,0.05851859,0.9907963,0.6000000000000001
868,KDD-Cup99 HTTP,1417039304.4949236,RPCA,0.93849658,4,KMeans,0.05851859,0.9907963,0.6000000000000001
869,Object Images,1558986678.6709607,Gaussian,0.06772229,5,KMeans,0.05851859,0.9907963,0.6000000000000001
870,Pen-Based Recognition of Handwritten Text,1601531272.387717,KMeans,0.88648649,6,KMeans,0.05851859,0.9907963,0.6000000000000001
871,Speech Accent Data,1714658063.9813473,Linear,0.11764706,7,KMeans,0.05851859,0.9907963,0.6000000000000001
872,Landsat Satellite,1716762992.2422037,Linear,0.71794872,8,KMeans,0.05851859,0.9907963,0.6000000000000001
873,ec2_cpu_utilization_c6585a.csv,1720732116.4726176,Linear,0.0,9,KMeans,0.05851859,0.9907963,0.6000000000000001
874,cpu_utilization_asg_misconfiguration.csv,1720863913.8772523,KMeans,0.00775194,10,KMeans,0.05851859,0.9907963,0.6000000000000001
875,,,,,,,,,
876,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
877,Statlog Shuttle,667722127.2321651,KMeans,0.96766744,1,KMeans,0.05851859,0.9907963,0.7000000000000001
878,Thyroid Disease,698664186.5298989,KMeans,0.22317597,2,KMeans,0.05851859,0.9907963,0.7000000000000001
879,Pen-Based Recognition of Handwritten Text (Local),1400365251.6635942,KMeans,0.52631579,3,KMeans,0.05851859,0.9907963,0.7000000000000001
880,KDD-Cup99 HTTP,1417039304.494924,RPCA,0.93849658,4,KMeans,0.05851859,0.9907963,0.7000000000000001
881,Object Images,1441112049.7921362,Gaussian,0.06772229,5,KMeans,0.05851859,0.9907963,0.7000000000000001
882,Pen-Based Recognition of Handwritten Text,1601531272.3877177,KMeans,0.88648649,6,KMeans,0.05851859,0.9907963,0.7000000000000001
883,Speech Accent Data,1714658063.981349,Linear,0.11764706,7,KMeans,0.05851859,0.9907963,0.7000000000000001
884,Landsat Satellite,1716762992.2422059,Linear,0.71794872,8,KMeans,0.05851859,0.9907963,0.7000000000000001
885,ec2_cpu_utilization_c6585a.csv,1720732116.4726174,Linear,0.0,9,KMeans,0.05851859,0.9907963,0.7000000000000001
886,cpu_utilization_asg_misconfiguration.csv,1720863913.8772523,KMeans,0.00775194,10,KMeans,0.05851859,0.9907963,0.7000000000000001
887,,,,,,,,,
888,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
889,Statlog Shuttle,667722127.2321632,KMeans,0.96766744,1,KMeans,0.05851859,0.9907963,0.8
890,Thyroid Disease,698664186.5298991,KMeans,0.22317597,2,KMeans,0.05851859,0.9907963,0.8
891,Object Images,1212098485.1132803,Gaussian,0.06772229,3,KMeans,0.05851859,0.9907963,0.8
892,Pen-Based Recognition of Handwritten Text (Local),1400365251.6635938,KMeans,0.52631579,4,KMeans,0.05851859,0.9907963,0.8
893,KDD-Cup99 HTTP,1417039304.4949207,RPCA,0.93849658,5,KMeans,0.05851859,0.9907963,0.8
894,Pen-Based Recognition of Handwritten Text,1601531272.3877187,KMeans,0.88648649,6,KMeans,0.05851859,0.9907963,0.8
895,Speech Accent Data,1714658063.9813437,Linear,0.11764706,7,KMeans,0.05851859,0.9907963,0.8
896,Landsat Satellite,1716762992.2422006,Linear,0.71794872,8,KMeans,0.05851859,0.9907963,0.8
897,ec2_cpu_utilization_c6585a.csv,1720732116.4726155,Linear,0.0,9,KMeans,0.05851859,0.9907963,0.8
898,cpu_utilization_asg_misconfiguration.csv,1720863913.8772502,KMeans,0.00775194,10,KMeans,0.05851859,0.9907963,0.8
899,,,,,,,,,
900,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
901,Statlog Shuttle,667722127.2321632,KMeans,0.96766744,1,KMeans,0.05851859,0.9907963,0.9
902,Thyroid Disease,698664186.5298998,KMeans,0.22317597,2,KMeans,0.05851859,0.9907963,0.9
903,Object Images,748346016.6386255,Gaussian,0.06772229,3,KMeans,0.05851859,0.9907963,0.9
904,Pen-Based Recognition of Handwritten Text (Local),1400365251.6635957,KMeans,0.52631579,4,KMeans,0.05851859,0.9907963,0.9
905,KDD-Cup99 HTTP,1417039304.4949222,RPCA,0.93849658,5,KMeans,0.05851859,0.9907963,0.9
906,Pen-Based Recognition of Handwritten Text,1601531272.3877165,KMeans,0.88648649,6,KMeans,0.05851859,0.9907963,0.9
907,Speech Accent Data,1714658063.981341,Linear,0.11764706,7,KMeans,0.05851859,0.9907963,0.9
908,Landsat Satellite,1716762992.2421968,Linear,0.71794872,8,KMeans,0.05851859,0.9907963,0.9
909,ec2_cpu_utilization_c6585a.csv,1720732116.472613,Linear,0.0,9,KMeans,0.05851859,0.9907963,0.9
910,cpu_utilization_asg_misconfiguration.csv,1720863913.8772478,KMeans,0.00775194,10,KMeans,0.05851859,0.9907963,0.9
911,,,,,,,,,
912,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
913,Object Images,230686972.3634193,Gaussian,0.06772229,1,Gaussian,0.06772229,1.0,1.0
914,Statlog Shuttle,667722127.2321634,KMeans,0.96766744,2,Gaussian,0.06772229,1.0,1.0
915,Thyroid Disease,698664186.5299048,KMeans,0.22317597,3,KMeans,0.05851859,0.9907963,1.0
916,Pen-Based Recognition of Handwritten Text (Local),1400365251.6636086,KMeans,0.52631579,4,KMeans,0.05851859,0.9907963,1.0
917,KDD-Cup99 HTTP,1417039304.494931,RPCA,0.93849658,5,KMeans,0.05851859,0.9907963,1.0
918,Pen-Based Recognition of Handwritten Text,1601531272.3877084,KMeans,0.88648649,6,KMeans,0.05851859,0.9907963,1.0
919,Speech Accent Data,1714658063.9813285,Linear,0.11764706,7,KMeans,0.05851859,0.9907963,1.0
920,Landsat Satellite,1716762992.24218,Linear,0.71794872,8,KMeans,0.05851859,0.9907963,1.0
921,ec2_cpu_utilization_c6585a.csv,1720732116.4726071,Linear,0.0,9,KMeans,0.05851859,0.9907963,1.0
922,cpu_utilization_asg_misconfiguration.csv,1720863913.8772416,KMeans,0.00775194,10,KMeans,0.05851859,0.9907963,1.0
923,,,,,,,,,
924,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
925,Object Images,230686972.3634193,Gaussian,0.06772229,1,Gaussian,0.04856512,0.93091806,0.0
926,Statlog Shuttle,667722127.2321634,KMeans,0.96766744,2,Gaussian,0.04856512,0.93091806,0.0
927,Thyroid Disease,698664186.5299048,KMeans,0.22317597,3,KMeans,0.05384615,0.93619909,0.0
