,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
265,Speech Accent Data,1.4871169e+23,Linear,0.11764706,5,KMeans,0.52631579,1.0,0.4
266,Object Images,1.4895466e+23,Gaussian,0.06772229,6,KMeans,0.52631579,1.0,0.4
267,Thyroid Disease,1.489587e+23,KMeans,0.22317597,7,KMeans,0.52631579,1.0,0.4
268,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,8,KMeans,0.52631579,1.0,0.4
269,,,,,,,,,
270,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
271,Pen-Based Recognition of Handwritten Text (Local),1.376166e+23,KMeans,0.52631579,1,KMeans,0.52631579,1.0,0.5
272,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,2,KMeans,0.52631579,1.0,0.5
273,Letter Recognition,1.4824303e+23,KMeans,0.44545455,3,KMeans,0.52631579,1.0,0.5
274,Landsat Satellite,1.4865705e+23,Linear,0.71794872,4,KMeans,0.52631579,1.0,0.5
275,Speech Accent Data,1.4871169e+23,Linear,0.11764706,5,KMeans,0.52631579,1.0,0.5
276,Object Images,1.4895466e+23,Gaussian,0.06772229,6,KMeans,0.52631579,1.0,0.5
277,Thyroid Disease,1.489587e+23,KMeans,0.22317597,7,KMeans,0.52631579,1.0,0.5
278,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,8,KMeans,0.52631579,1.0,0.5
279,,,,,,,,,
280,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
281,Pen-Based Recognition of Handwritten Text (Local),1.1991438e+23,KMeans,0.52631579,1,KMeans,0.52631579,1.0,0.6000000000000001
282,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,2,KMeans,0.52631579,1.0,0.6000000000000001
283,Letter Recognition,1.4824303e+23,KMeans,0.44545455,3,KMeans,0.52631579,1.0,0.6000000000000001
284,Landsat Satellite,1.4865705e+23,Linear,0.71794872,4,KMeans,0.52631579,1.0,0.6000000000000001
285,Speech Accent Data,1.4871169e+23,Linear,0.11764706,5,KMeans,0.52631579,1.0,0.6000000000000001
286,Object Images,1.4895466e+23,Gaussian,0.06772229,6,KMeans,0.52631579,1.0,0.6000000000000001
287,Thyroid Disease,1.489587e+23,KMeans,0.22317597,7,KMeans,0.52631579,1.0,0.6000000000000001
288,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,8,KMeans,0.52631579,1.0,0.6000000000000001
289,,,,,,,,,
290,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
291,Pen-Based Recognition of Handwritten Text (Local),6.501029e+22,KMeans,0.52631579,1,KMeans,0.52631579,1.0,0.7000000000000001
292,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,2,KMeans,0.52631579,1.0,0.7000000000000001
293,Letter Recognition,1.4824303e+23,KMeans,0.44545455,3,KMeans,0.52631579,1.0,0.7000000000000001
294,Landsat Satellite,1.4865705e+23,Linear,0.71794872,4,KMeans,0.52631579,1.0,0.7000000000000001
295,Speech Accent Data,1.4871169e+23,Linear,0.11764706,5,KMeans,0.52631579,1.0,0.7000000000000001
296,Object Images,1.4895466e+23,Gaussian,0.06772229,6,KMeans,0.52631579,1.0,0.7000000000000001
297,Thyroid Disease,1.489587e+23,KMeans,0.22317597,7,KMeans,0.52631579,1.0,0.7000000000000001
298,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,8,KMeans,0.52631579,1.0,0.7000000000000001
299,,,,,,,,,
300,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
301,Pen-Based Recognition of Handwritten Text (Local),1.230464e+23,KMeans,0.52631579,1,KMeans,0.52631579,1.0,0.8
302,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,2,KMeans,0.52631579,1.0,0.8
303,Letter Recognition,1.4824303e+23,KMeans,0.44545455,3,KMeans,0.52631579,1.0,0.8
304,Landsat Satellite,1.4865705e+23,Linear,0.71794872,4,KMeans,0.52631579,1.0,0.8
305,Speech Accent Data,1.4871169e+23,Linear,0.11764706,5,KMeans,0.52631579,1.0,0.8
306,Object Images,1.4895466e+23,Gaussian,0.06772229,6,KMeans,0.52631579,1.0,0.8
307,Thyroid Disease,1.489587e+23,KMeans,0.22317597,7,KMeans,0.52631579,1.0,0.8
308,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,8,KMeans,0.52631579,1.0,0.8
309,,,,,,,,,
310,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
311,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,1,KMeans,0.52631579,1.0,0.9
312,Letter Recognition,1.4824303e+23,KMeans,0.44545455,2,KMeans,0.52631579,1.0,0.9
313,Landsat Satellite,1.4865705e+23,Linear,0.71794872,3,KMeans,0.52631579,1.0,0.9
314,Speech Accent Data,1.4871169e+23,Linear,0.11764706,4,KMeans,0.52631579,1.0,0.9
315,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.52631579,1.0,0.9
316,Thyroid Disease,1.489587e+23,KMeans,0.22317597,6,KMeans,0.52631579,1.0,0.9
317,Pen-Based Recognition of Handwritten Text (Local),8.3299386e+23,KMeans,0.52631579,7,KMeans,0.52631579,1.0,0.9
318,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,8,KMeans,0.52631579,1.0,0.9
319,,,,,,,,,
320,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
321,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,1,KMeans,0.52631579,1.0,1.0
322,Letter Recognition,1.4824303e+23,KMeans,0.44545455,2,KMeans,0.52631579,1.0,1.0
323,Landsat Satellite,1.4865705e+23,Linear,0.71794872,3,KMeans,0.52631579,1.0,1.0
324,Speech Accent Data,1.4871169e+23,Linear,0.11764706,4,KMeans,0.52631579,1.0,1.0
325,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.52631579,1.0,1.0
326,Thyroid Disease,1.489587e+23,KMeans,0.22317597,6,KMeans,0.52631579,1.0,1.0
327,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.52631579,1.0,1.0
328,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.52631579,1.0,1.0
329,,,,,,,,,
330,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
331,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.0
332,Letter Recognition,1.4824303e+23,KMeans,0.44545455,2,KMeans,0.44545455,1.0,0.0
333,Landsat Satellite,1.4865705e+23,Linear,0.71794872,3,KMeans,0.44545455,1.0,0.0
334,Speech Accent Data,1.4871169e+23,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.0
335,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.44545455,1.0,0.0
336,Thyroid Disease,1.489587e+23,KMeans,0.22317597,6,KMeans,0.44545455,1.0,0.0
337,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.0
338,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.0
339,,,,,,,,,
340,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
341,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.1
342,Letter Recognition,1.480916e+23,KMeans,0.44545455,2,KMeans,0.44545455,1.0,0.1
343,Landsat Satellite,1.4865705e+23,Linear,0.71794872,3,KMeans,0.44545455,1.0,0.1
344,Speech Accent Data,1.4871169e+23,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.1
345,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.44545455,1.0,0.1
346,Thyroid Disease,1.489587e+23,KMeans,0.22317597,6,KMeans,0.44545455,1.0,0.1
347,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.1
348,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.1
349,,,,,,,,,
350,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
351,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.2
352,Letter Recognition,1.4770767e+23,KMeans,0.44545455,2,KMeans,0.44545455,1.0,0.2
353,Landsat Satellite,1.4865705e+23,Linear,0.71794872,3,KMeans,0.44545455,1.0,0.2
354,Speech Accent Data,1.4871169e+23,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.2
355,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.44545455,1.0,0.2
356,Thyroid Disease,1.489587e+23,KMeans,0.22317597,6,KMeans,0.44545455,1.0,0.2
357,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.2
358,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.2
359,,,,,,,,,
360,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
361,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.30000000000000004
362,Letter Recognition,1.4684069e+23,KMeans,0.44545455,2,KMeans,0.44545455,1.0,0.30000000000000004
363,Landsat Satellite,1.4865705e+23,Linear,0.71794872,3,KMeans,0.44545455,1.0,0.30000000000000004
364,Speech Accent Data,1.4871169e+23,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.30000000000000004
365,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.44545455,1.0,0.30000000000000004
366,Thyroid Disease,1.489587e+23,KMeans,0.22317597,6,KMeans,0.44545455,1.0,0.30000000000000004
367,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.30000000000000004
368,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.30000000000000004
369,,,,,,,,,
370,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
371,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.4
372,Letter Recognition,1.4480214e+23,KMeans,0.44545455,2,KMeans,0.44545455,1.0,0.4
373,Landsat Satellite,1.4865705e+23,Linear,0.71794872,3,KMeans,0.44545455,1.0,0.4
374,Speech Accent Data,1.4871169e+23,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.4
375,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.44545455,1.0,0.4
376,Thyroid Disease,1.489587e+23,KMeans,0.22317597,6,KMeans,0.44545455,1.0,0.4
377,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.4
378,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.4
379,,,,,,,,,
380,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
381,Letter Recognition,1.3959961e+23,KMeans,0.44545455,1,KMeans,0.44545455,1.0,0.5
382,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,2,KMeans,0.44545455,1.0,0.5
383,Landsat Satellite,1.4865705e+23,Linear,0.71794872,3,KMeans,0.44545455,1.0,0.5
384,Speech Accent Data,1.4871169e+23,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.5
385,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.44545455,1.0,0.5
386,Thyroid Disease,1.489587e+23,KMeans,0.22317597,6,KMeans,0.44545455,1.0,0.5
387,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.5
388,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.5
389,,,,,,,,,
390,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
391,Letter Recognition,1.249909e+23,KMeans,0.44545455,1,KMeans,0.44545455,1.0,0.6000000000000001
392,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,2,KMeans,0.44545455,1.0,0.6000000000000001
393,Landsat Satellite,1.4865705e+23,Linear,0.71794872,3,KMeans,0.44545455,1.0,0.6000000000000001
394,Speech Accent Data,1.4871169e+23,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.6000000000000001
395,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.44545455,1.0,0.6000000000000001
396,Thyroid Disease,1.489587e+23,KMeans,0.22317597,6,KMeans,0.44545455,1.0,0.6000000000000001
397,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.6000000000000001
398,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.6000000000000001
399,,,,,,,,,
400,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
401,Letter Recognition,7.968143e+22,KMeans,0.44545455,1,KMeans,0.44545455,1.0,0.7000000000000001
402,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,2,KMeans,0.44545455,1.0,0.7000000000000001
403,Landsat Satellite,1.4865705e+23,Linear,0.71794872,3,KMeans,0.44545455,1.0,0.7000000000000001
404,Speech Accent Data,1.4871169e+23,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.7000000000000001
405,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.44545455,1.0,0.7000000000000001
406,Thyroid Disease,1.489587e+23,KMeans,0.22317597,6,KMeans,0.44545455,1.0,0.7000000000000001
407,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.7000000000000001
408,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.7000000000000001
409,,,,,,,,,
410,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
411,Letter Recognition,7.55119e+22,KMeans,0.44545455,1,KMeans,0.44545455,1.0,0.8
412,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,2,KMeans,0.44545455,1.0,0.8
413,Landsat Satellite,1.4865705e+23,Linear,0.71794872,3,KMeans,0.44545455,1.0,0.8
414,Speech Accent Data,1.4871169e+23,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.8
415,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.44545455,1.0,0.8
416,Thyroid Disease,1.489587e+23,KMeans,0.22317597,6,KMeans,0.44545455,1.0,0.8
417,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.8
418,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.8
419,,,,,,,,,
420,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
421,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.9
422,Landsat Satellite,1.4865705e+23,Linear,0.71794872,2,KMeans,0.44545455,1.0,0.9
423,Speech Accent Data,1.4871169e+23,Linear,0.11764706,3,Linear,0.22222222,0.77676767,0.9
424,Object Images,1.4895466e+23,Gaussian,0.06772229,4,Linear,0.22222222,0.77676767,0.9
425,Thyroid Disease,1.489587e+23,KMeans,0.22317597,5,KMeans,0.44545455,1.0,0.9
426,Letter Recognition,6.613946e+23,KMeans,0.44545455,6,KMeans,0.44545455,1.0,0.9
427,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.9
428,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.9
429,,,,,,,,,
430,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
431,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,1,KMeans,0.44545455,1.0,1.0
432,Landsat Satellite,1.4865705e+23,Linear,0.71794872,2,KMeans,0.44545455,1.0,1.0
433,Speech Accent Data,1.4871169e+23,Linear,0.11764706,3,Linear,0.22222222,0.77676767,1.0
434,Object Images,1.4895466e+23,Gaussian,0.06772229,4,Linear,0.22222222,0.77676767,1.0
435,Thyroid Disease,1.489587e+23,KMeans,0.22317597,5,KMeans,0.44545455,1.0,1.0
436,Letter Recognition,3.092471e+24,KMeans,0.44545455,6,KMeans,0.44545455,1.0,1.0
437,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.44545455,1.0,1.0
438,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.44545455,1.0,1.0
439,,,,,,,,,
440,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
441,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,1,KMeans,0.22317597,1.0,0.0
442,Landsat Satellite,1.4865705e+23,Linear,0.71794872,2,KMeans,0.22317597,1.0,0.0
443,Speech Accent Data,1.4871169e+23,Linear,0.11764706,3,Linear,0.19112628,0.96795031,0.0
444,Object Images,1.4895466e+23,Gaussian,0.06772229,4,Linear,0.19112628,0.96795031,0.0
445,Thyroid Disease,1.489587e+23,KMeans,0.22317597,5,KMeans,0.22317597,1.0,0.0
446,Letter Recognition,3.092471e+24,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.0
447,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.0
448,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.0
449,,,,,,,,,
450,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
451,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,1,KMeans,0.22317597,1.0,0.1
452,Landsat Satellite,1.4865705e+23,Linear,0.71794872,2,KMeans,0.22317597,1.0,0.1
453,Speech Accent Data,1.4871169e+23,Linear,0.11764706,3,Linear,0.19112628,0.96795031,0.1
454,Object Images,1.4895466e+23,Gaussian,0.06772229,4,Linear,0.19112628,0.96795031,0.1
455,Thyroid Disease,1.4895755e+23,KMeans,0.22317597,5,KMeans,0.22317597,1.0,0.1
456,Letter Recognition,3.092471e+24,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.1
457,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.1
458,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.1
459,,,,,,,,,
460,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
461,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,1,KMeans,0.22317597,1.0,0.2
462,Landsat Satellite,1.4865705e+23,Linear,0.71794872,2,KMeans,0.22317597,1.0,0.2
463,Speech Accent Data,1.4871169e+23,Linear,0.11764706,3,Linear,0.19112628,0.96795031,0.2
464,Thyroid Disease,1.4895464e+23,KMeans,0.22317597,4,KMeans,0.22317597,1.0,0.2
465,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.22317597,1.0,0.2
466,Letter Recognition,3.092471e+24,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.2
467,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.2
468,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.2
469,,,,,,,,,
470,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
471,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,1,KMeans,0.22317597,1.0,0.30000000000000004
472,Landsat Satellite,1.4865705e+23,Linear,0.71794872,2,KMeans,0.22317597,1.0,0.30000000000000004
473,Speech Accent Data,1.4871169e+23,Linear,0.11764706,3,Linear,0.19112628,0.96795031,0.30000000000000004
474,Thyroid Disease,1.4894806e+23,KMeans,0.22317597,4,KMeans,0.22317597,1.0,0.30000000000000004
475,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.22317597,1.0,0.30000000000000004
476,Letter Recognition,3.092471e+24,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.30000000000000004
477,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.30000000000000004
478,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.30000000000000004
479,,,,,,,,,
480,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
481,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,1,KMeans,0.22317597,1.0,0.4
482,Landsat Satellite,1.4865705e+23,Linear,0.71794872,2,KMeans,0.22317597,1.0,0.4
483,Speech Accent Data,1.4871169e+23,Linear,0.11764706,3,Linear,0.19112628,0.96795031,0.4
484,Thyroid Disease,1.4893261e+23,KMeans,0.22317597,4,KMeans,0.22317597,1.0,0.4
485,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.22317597,1.0,0.4
486,Letter Recognition,3.092471e+24,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.4
487,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.4
488,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.4
489,,,,,,,,,
490,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
491,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,1,KMeans,0.22317597,1.0,0.5
492,Landsat Satellite,1.4865705e+23,Linear,0.71794872,2,KMeans,0.22317597,1.0,0.5
493,Speech Accent Data,1.4871169e+23,Linear,0.11764706,3,Linear,0.19112628,0.96795031,0.5
494,Thyroid Disease,1.4889316e+23,KMeans,0.22317597,4,KMeans,0.22317597,1.0,0.5
495,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.22317597,1.0,0.5
496,Letter Recognition,3.092471e+24,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.5
497,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.5
498,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.5
499,,,,,,,,,
500,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
501,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,1,KMeans,0.22317597,1.0,0.6000000000000001
502,Landsat Satellite,1.4865705e+23,Linear,0.71794872,2,KMeans,0.22317597,1.0,0.6000000000000001
503,Speech Accent Data,1.4871169e+23,Linear,0.11764706,3,Linear,0.19112628,0.96795031,0.6000000000000001
504,Thyroid Disease,1.4878237e+23,KMeans,0.22317597,4,KMeans,0.22317597,1.0,0.6000000000000001
505,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.22317597,1.0,0.6000000000000001
506,Letter Recognition,3.092471e+24,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.6000000000000001
507,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.6000000000000001
508,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.6000000000000001
509,,,,,,,,,
510,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
511,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,1,KMeans,0.22317597,1.0,0.7000000000000001
512,Thyroid Disease,1.4843875e+23,KMeans,0.22317597,2,KMeans,0.22317597,1.0,0.7000000000000001
513,Landsat Satellite,1.4865705e+23,Linear,0.71794872,3,KMeans,0.22317597,1.0,0.7000000000000001
514,Speech Accent Data,1.4871169e+23,Linear,0.11764706,4,KMeans,0.22317597,1.0,0.7000000000000001
515,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.22317597,1.0,0.7000000000000001
516,Letter Recognition,3.092471e+24,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.7000000000000001
517,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.7000000000000001
518,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.7000000000000001
519,,,,,,,,,
520,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
521,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,1,KMeans,0.22317597,1.0,0.8
522,Thyroid Disease,1.47261835e+23,KMeans,0.22317597,2,KMeans,0.22317597,1.0,0.8
523,Landsat Satellite,1.4865705e+23,Linear,0.71794872,3,KMeans,0.22317597,1.0,0.8
524,Speech Accent Data,1.4871169e+23,Linear,0.11764706,4,KMeans,0.22317597,1.0,0.8
525,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.22317597,1.0,0.8
526,Letter Recognition,3.092471e+24,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.8
527,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.8
528,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.8
529,,,,,,,,,
530,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
531,Thyroid Disease,1.4281874e+23,KMeans,0.22317597,1,KMeans,0.22317597,1.0,0.9
532,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,2,KMeans,0.22317597,1.0,0.9
533,Landsat Satellite,1.4865705e+23,Linear,0.71794872,3,KMeans,0.22317597,1.0,0.9
534,Speech Accent Data,1.4871169e+23,Linear,0.11764706,4,KMeans,0.22317597,1.0,0.9
535,Object Images,1.4895466e+23,Gaussian,0.06772229,5,KMeans,0.22317597,1.0,0.9
536,Letter Recognition,3.092471e+24,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.9
537,KDD-Cup99 HTTP,3.7276938e+24,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.9
538,Pen-Based Recognition of Handwritten Text (Local),3.778868e+24,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.9
539,,,,,,,,,
540,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
541,Thyroid Disease,1.2438242e+23,KMeans,0.22317597,1,KMeans,0.22317597,1.0,1.0
542,Pen-Based Recognition of Handwritten Text,1.4378149e+23,KMeans,0.88648649,2,KMeans,0.22317597,1.0,1.0
