,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
268,KDD-Cup99 HTTP,8579493596644.768,RPCA,0.93849658,8,KMeans,0.52631579,1.0,0.4
269,,,,,,,,,
270,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
271,Pen-Based Recognition of Handwritten Text,17155354518.735481,KMeans,0.88648649,1,KMeans,0.52631579,1.0,0.5
272,Letter Recognition,29570800971.126015,KMeans,0.44545455,2,KMeans,0.52631579,1.0,0.5
273,Landsat Satellite,30722889007.931416,Linear,0.71794872,3,KMeans,0.52631579,1.0,0.5
274,Speech Accent Data,30874956306.699368,Linear,0.11764706,4,KMeans,0.52631579,1.0,0.5
275,Object Images,31551040900.043842,Gaussian,0.06772229,5,KMeans,0.52631579,1.0,0.5
276,Thyroid Disease,31562299245.436695,KMeans,0.22317597,6,KMeans,0.52631579,1.0,0.5
277,Breast Cancer Diagnostic,382957478182.58203,KMeans,0.83333333,7,KMeans,0.52631579,1.0,0.5
278,KDD-Cup99 HTTP,10756273543440.209,RPCA,0.93849658,8,KMeans,0.52631579,1.0,0.5
279,,,,,,,,,
280,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
281,Pen-Based Recognition of Handwritten Text,52859472256.58079,KMeans,0.88648649,1,KMeans,0.52631579,1.0,0.6000000000000001
282,Letter Recognition,62740749074.999626,KMeans,0.44545455,2,KMeans,0.52631579,1.0,0.6000000000000001
283,Landsat Satellite,63657721098.377266,Linear,0.71794872,3,KMeans,0.52631579,1.0,0.6000000000000001
284,Speech Accent Data,63778736361.88362,Linear,0.11764706,4,KMeans,0.52631579,1.0,0.6000000000000001
285,Object Images,64316835155.18914,Gaussian,0.06772229,5,KMeans,0.52631579,1.0,0.6000000000000001
286,Thyroid Disease,64325803055.61436,KMeans,0.22317597,6,KMeans,0.52631579,1.0,0.6000000000000001
287,Breast Cancer Diagnostic,265580052625.4328,KMeans,0.83333333,7,KMeans,0.52631579,1.0,0.6000000000000001
288,KDD-Cup99 HTTP,8521465561819.806,RPCA,0.93849658,8,KMeans,0.52631579,1.0,0.6000000000000001
289,,,,,,,,,
290,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
291,Breast Cancer Diagnostic,236630499310.27533,KMeans,0.83333333,1,KMeans,0.52631579,1.0,0.7000000000000001
292,Pen-Based Recognition of Handwritten Text,286716893008.16675,KMeans,0.88648649,2,KMeans,0.52631579,1.0,0.7000000000000001
293,Letter Recognition,302956416529.318,KMeans,0.44545455,3,KMeans,0.52631579,1.0,0.7000000000000001
294,Landsat Satellite,304463327128.4008,Linear,0.71794872,4,KMeans,0.52631579,1.0,0.7000000000000001
295,Speech Accent Data,304662302568.5515,Linear,0.11764706,5,KMeans,0.52631579,1.0,0.7000000000000001
296,Object Images,305546645518.4847,Gaussian,0.06772229,6,KMeans,0.52631579,1.0,0.7000000000000001
297,Thyroid Disease,305561360198.34174,KMeans,0.22317597,7,KMeans,0.52631579,1.0,0.7000000000000001
298,KDD-Cup99 HTTP,13804957240768.668,RPCA,0.93849658,8,KMeans,0.52631579,1.0,0.7000000000000001
299,,,,,,,,,
300,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
301,Breast Cancer Diagnostic,202404382599.6753,KMeans,0.83333333,1,KMeans,0.52631579,1.0,0.8
302,Pen-Based Recognition of Handwritten Text,438917501332.87683,KMeans,0.88648649,2,KMeans,0.52631579,1.0,0.8
303,Letter Recognition,446256496536.3462,KMeans,0.44545455,3,KMeans,0.52631579,1.0,0.8
304,Landsat Satellite,446937568609.0106,Linear,0.71794872,4,KMeans,0.52631579,1.0,0.8
305,Speech Accent Data,447027397528.0695,Linear,0.11764706,5,KMeans,0.52631579,1.0,0.8
306,Object Images,447427052643.25684,Gaussian,0.06772229,6,KMeans,0.52631579,1.0,0.8
307,Thyroid Disease,447433700058.2185,KMeans,0.22317597,7,KMeans,0.52631579,1.0,0.8
308,KDD-Cup99 HTTP,5929464190847.889,RPCA,0.93849658,8,KMeans,0.52631579,1.0,0.8
309,,,,,,,,,
310,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
311,Breast Cancer Diagnostic,2693611631497.5874,KMeans,0.83333333,1,KMeans,0.52631579,1.0,0.9
312,Pen-Based Recognition of Handwritten Text,3158550077817.869,KMeans,0.88648649,2,KMeans,0.52631579,1.0,0.9
313,Letter Recognition,3172977261725.762,KMeans,0.44545455,3,KMeans,0.52631579,1.0,0.9
314,Landsat Satellite,3174315997030.172,Linear,0.71794872,4,KMeans,0.52631579,1.0,0.9
315,Speech Accent Data,3174492788571.586,Linear,0.11764706,5,KMeans,0.52631579,1.0,0.9
316,Object Images,3175278424956.1064,Gaussian,0.06772229,6,KMeans,0.52631579,1.0,0.9
317,Thyroid Disease,3175291528821.0103,KMeans,0.22317597,7,KMeans,0.52631579,1.0,0.9
318,KDD-Cup99 HTTP,9360421768919.756,RPCA,0.93849658,8,KMeans,0.52631579,1.0,0.9
319,,,,,,,,,
320,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
321,KDD-Cup99 HTTP,50124619222.2041,RPCA,0.93849658,1,RPCA,0.02453988,0.49822409,1.0
322,Breast Cancer Diagnostic,3700100304244.3125,KMeans,0.83333333,2,KMeans,0.52631579,1.0,1.0
323,Pen-Based Recognition of Handwritten Text,3840884539828.9023,KMeans,0.88648649,3,KMeans,0.52631579,1.0,1.0
324,Letter Recognition,3845253104046.9023,KMeans,0.44545455,4,KMeans,0.52631579,1.0,1.0
325,Landsat Satellite,3845658497726.263,Linear,0.71794872,5,KMeans,0.52631579,1.0,1.0
326,Speech Accent Data,3845711980805.8765,Linear,0.11764706,6,KMeans,0.52631579,1.0,1.0
327,Object Images,3845949880198.8506,Gaussian,0.06772229,7,KMeans,0.52631579,1.0,1.0
328,Thyroid Disease,3845953855355.1294,KMeans,0.22317597,8,KMeans,0.52631579,1.0,1.0
329,,,,,,,,,
330,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
331,Landsat Satellite,3442354042.055399,Linear,0.71794872,1,Linear,0.22222222,0.77676767,0.0
332,Speech Accent Data,3896725843.233104,Linear,0.11764706,2,Linear,0.22222222,0.77676767,0.0
333,Object Images,5917178348.961145,Gaussian,0.06772229,3,Linear,0.22222222,0.77676767,0.0
334,Thyroid Disease,5950755391.338941,KMeans,0.22317597,4,Linear,0.22222222,0.77676767,0.0
335,Pen-Based Recognition of Handwritten Text,37098335512.3495,KMeans,0.88648649,5,KMeans,0.44545455,1.0,0.0
336,Breast Cancer Diagnostic,1232667010353.3801,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.0
337,KDD-Cup99 HTTP,32229045302357.5,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.0
338,Pen-Based Recognition of Handwritten Text (Local),32654598469991.625,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.0
339,,,,,,,,,
340,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
341,Landsat Satellite,430051612.7022712,Linear,0.71794872,1,Linear,0.22222222,0.77676767,0.1
342,Speech Accent Data,471605894.98306113,Linear,0.11764706,2,Linear,0.22222222,0.77676767,0.1
343,Object Images,656338755.4269228,Gaussian,0.06772229,3,Linear,0.22222222,0.77676767,0.1
344,Thyroid Disease,659423387.7567862,KMeans,0.22317597,4,Linear,0.22222222,0.77676767,0.1
345,Pen-Based Recognition of Handwritten Text,3277701548.818109,KMeans,0.88648649,5,KMeans,0.44545455,1.0,0.1
346,Breast Cancer Diagnostic,112617422993.01784,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.1
347,KDD-Cup99 HTTP,2947384914615.334,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.1
348,Pen-Based Recognition of Handwritten Text (Local),2986292577140.537,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.1
349,,,,,,,,,
350,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
351,Landsat Satellite,2831482018.4686193,Linear,0.71794872,1,Linear,0.22222222,0.77676767,0.2
352,Speech Accent Data,2994397382.881021,Linear,0.11764706,2,Linear,0.22222222,0.77676767,0.2
353,Object Images,3719052017.313811,Gaussian,0.06772229,3,Linear,0.22222222,0.77676767,0.2
354,Thyroid Disease,3731105812.462846,KMeans,0.22317597,4,Linear,0.22222222,0.77676767,0.2
355,Pen-Based Recognition of Handwritten Text,11709696103.463772,KMeans,0.88648649,5,KMeans,0.44545455,1.0,0.2
356,Breast Cancer Diagnostic,440537816175.4514,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.2
357,KDD-Cup99 HTTP,11558324467803.564,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.2
358,Pen-Based Recognition of Handwritten Text (Local),11710971163471.873,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.2
359,,,,,,,,,
360,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
361,Landsat Satellite,1364182282.0640988,Linear,0.71794872,1,Linear,0.22222222,0.77676767,0.30000000000000004
362,Speech Accent Data,1405218362.2597322,Linear,0.11764706,2,Linear,0.22222222,0.77676767,0.30000000000000004
363,Object Images,1587680183.2882876,Gaussian,0.06772229,3,Linear,0.22222222,0.77676767,0.30000000000000004
364,Thyroid Disease,1590728927.9461088,KMeans,0.22317597,4,Linear,0.22222222,0.77676767,0.30000000000000004
365,Pen-Based Recognition of Handwritten Text,2297647887.2436295,KMeans,0.88648649,5,KMeans,0.44545455,1.0,0.30000000000000004
366,Breast Cancer Diagnostic,110288420304.71133,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.30000000000000004
367,KDD-Cup99 HTTP,2910042474074.0435,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.30000000000000004
368,Pen-Based Recognition of Handwritten Text (Local),2948488296933.433,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.30000000000000004
369,,,,,,,,,
370,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
371,Pen-Based Recognition of Handwritten Text,859925970.6807766,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.4
372,Landsat Satellite,3247771745.625953,Linear,0.71794872,2,KMeans,0.44545455,1.0,0.4
373,Speech Accent Data,3293868656.3602314,Linear,0.11764706,3,Linear,0.22222222,0.77676767,0.4
374,Object Images,3498591884.8246417,Gaussian,0.06772229,4,Linear,0.22222222,0.77676767,0.4
375,Thyroid Disease,3501996805.1263146,KMeans,0.22317597,5,KMeans,0.44545455,1.0,0.4
376,Breast Cancer Diagnostic,121999021530.591,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.4
377,KDD-Cup99 HTTP,3262652002439.164,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.4
378,Pen-Based Recognition of Handwritten Text (Local),3305781851032.2285,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.4
379,,,,,,,,,
380,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
381,Pen-Based Recognition of Handwritten Text,9235446939.434465,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.5
382,Landsat Satellite,20002977685.304462,Linear,0.71794872,2,KMeans,0.44545455,1.0,0.5
383,Speech Accent Data,20123681536.449867,Linear,0.11764706,3,Linear,0.22222222,0.77676767,0.5
384,Object Images,20660180186.95506,Gaussian,0.06772229,4,Linear,0.22222222,0.77676767,0.5
385,Thyroid Disease,20669115706.69932,KMeans,0.22317597,5,KMeans,0.44545455,1.0,0.5
386,Breast Cancer Diagnostic,308295864815.9809,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.5
387,KDD-Cup99 HTTP,8540670920305.782,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.5
388,Pen-Based Recognition of Handwritten Text (Local),8653671451776.101,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.5
389,,,,,,,,,
390,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
391,Pen-Based Recognition of Handwritten Text,70538331092.19696,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.6000000000000001
392,Landsat Satellite,88840797261.21928,Linear,0.71794872,2,KMeans,0.44545455,1.0,0.6000000000000001
393,Speech Accent Data,89045892481.49713,Linear,0.11764706,3,Linear,0.22222222,0.77676767,0.6000000000000001
394,Object Images,89958001557.19875,Gaussian,0.06772229,4,Linear,0.22222222,0.77676767,0.6000000000000001
395,Thyroid Disease,89973154250.4987,KMeans,0.22317597,5,KMeans,0.44545455,1.0,0.6000000000000001
396,Breast Cancer Diagnostic,469205370648.3203,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.6000000000000001
397,KDD-Cup99 HTTP,14462679228787.22,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.6000000000000001
398,Pen-Based Recognition of Handwritten Text (Local),14654768390621.467,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.6000000000000001
399,,,,,,,,,
400,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
401,Pen-Based Recognition of Handwritten Text,173414016101.75055,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.7000000000000001
402,Landsat Satellite,186604166321.02335,Linear,0.71794872,2,KMeans,0.44545455,1.0,0.7000000000000001
403,Speech Accent Data,186752011400.06686,Linear,0.11764706,3,Linear,0.22222222,0.77676767,0.7000000000000001
404,Object Images,187409382068.6664,Gaussian,0.06772229,4,Linear,0.22222222,0.77676767,0.7000000000000001
405,Thyroid Disease,187420327819.51544,KMeans,0.22317597,5,KMeans,0.44545455,1.0,0.7000000000000001
406,Breast Cancer Diagnostic,215566290448.20572,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.7000000000000001
407,KDD-Cup99 HTTP,10300304134569.814,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.7000000000000001
408,Pen-Based Recognition of Handwritten Text (Local),10438775216654.357,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.7000000000000001
409,,,,,,,,,
410,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
411,Breast Cancer Diagnostic,177056338235.9181,KMeans,0.83333333,1,KMeans,0.44545455,1.0,0.8
412,Pen-Based Recognition of Handwritten Text,514185211890.7014,KMeans,0.88648649,2,KMeans,0.44545455,1.0,0.8
413,Landsat Satellite,525617160542.45795,Linear,0.71794872,3,KMeans,0.44545455,1.0,0.8
414,Speech Accent Data,525745391450.15906,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.8
415,Object Images,526315009205.29877,Gaussian,0.06772229,5,KMeans,0.44545455,1.0,0.8
416,Thyroid Disease,526324508981.78455,KMeans,0.22317597,6,KMeans,0.44545455,1.0,0.8
417,KDD-Cup99 HTTP,8563373163979.353,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.8
418,Pen-Based Recognition of Handwritten Text (Local),8683376947632.495,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.8
419,,,,,,,,,
420,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
421,Breast Cancer Diagnostic,2310068995536.785,KMeans,0.83333333,1,KMeans,0.44545455,1.0,0.9
422,Pen-Based Recognition of Handwritten Text,2812259771276.1665,KMeans,0.88648649,2,KMeans,0.44545455,1.0,0.9
423,Landsat Satellite,2829288648564.064,Linear,0.71794872,3,KMeans,0.44545455,1.0,0.9
424,Speech Accent Data,2829479546950.1294,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.9
425,Object Images,2830328121904.731,Gaussian,0.06772229,5,KMeans,0.44545455,1.0,0.9
426,Thyroid Disease,2830342225381.5923,KMeans,0.22317597,6,KMeans,0.44545455,1.0,0.9
427,KDD-Cup99 HTTP,10709732682548.834,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.9
428,Pen-Based Recognition of Handwritten Text (Local),10888485027515.758,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.9
429,,,,,,,,,
430,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
431,KDD-Cup99 HTTP,1746239855136.8691,RPCA,0.93849658,1,RPCA,0.31698113,0.87152658,1.0
432,Pen-Based Recognition of Handwritten Text (Local),1886895573216.0312,KMeans,0.52631579,2,KMeans,0.44545455,1.0,1.0
433,Breast Cancer Diagnostic,8501255055549.127,KMeans,0.83333333,3,KMeans,0.44545455,1.0,1.0
434,Pen-Based Recognition of Handwritten Text,8896510901937.998,KMeans,0.88648649,4,KMeans,0.44545455,1.0,1.0
435,Landsat Satellite,8909914142288.588,Linear,0.71794872,5,KMeans,0.44545455,1.0,1.0
436,Speech Accent Data,8910064515116.6,Linear,0.11764706,6,KMeans,0.44545455,1.0,1.0
437,Object Images,8910732327160.799,Gaussian,0.06772229,7,KMeans,0.44545455,1.0,1.0
438,Thyroid Disease,8910743445816.81,KMeans,0.22317597,8,KMeans,0.44545455,1.0,1.0
439,,,,,,,,,
440,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
441,Object Images,3548073.956852055,Gaussian,0.06772229,1,Gaussian,0.18115942,0.95798345,0.0
442,Speech Accent Data,217086514.9894199,Linear,0.11764706,2,Gaussian,0.18115942,0.95798345,0.0
443,Landsat Satellite,265106361.142239,Linear,0.71794872,3,Linear,0.19112628,0.96795031,0.0
444,Pen-Based Recognition of Handwritten Text,4550831426.503665,KMeans,0.88648649,4,Linear,0.19112628,0.96795031,0.0
445,Breast Cancer Diagnostic,130939694626.99048,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.0
446,Letter Recognition,2849312529241.485,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.0
447,KDD-Cup99 HTTP,3407704093139.5215,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.0
448,Pen-Based Recognition of Handwritten Text (Local),3452674417001.322,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.0
449,,,,,,,,,
450,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
451,Object Images,4489573.561325287,Gaussian,0.06772229,1,Gaussian,0.18115942,0.95798345,0.1
452,Speech Accent Data,381065603.5088169,Linear,0.11764706,2,Gaussian,0.18115942,0.95798345,0.1
453,Landsat Satellite,465815274.0054668,Linear,0.71794872,3,Linear,0.19112628,0.96795031,0.1
454,Pen-Based Recognition of Handwritten Text,8021905768.803259,KMeans,0.88648649,4,Linear,0.19112628,0.96795031,0.1
455,Breast Cancer Diagnostic,230856120593.70306,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.1
456,Letter Recognition,5023595417505.643,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.1
457,KDD-Cup99 HTTP,6008050943619.001,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.1
458,Pen-Based Recognition of Handwritten Text (Local),6087384389379.804,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.1
459,,,,,,,,,
460,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
461,Object Images,33536.259298253804,Gaussian,0.06772229,1,Gaussian,0.18115942,0.95798345,0.2
462,Speech Accent Data,550487548.664302,Linear,0.11764706,2,Gaussian,0.18115942,0.95798345,0.2
463,Landsat Satellite,674310767.1889815,Linear,0.71794872,3,Linear,0.19112628,0.96795031,0.2
464,Pen-Based Recognition of Handwritten Text,11723575446.894722,KMeans,0.88648649,4,Linear,0.19112628,0.96795031,0.2
465,Breast Cancer Diagnostic,337566739770.82166,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.2
466,Letter Recognition,7345839219085.812,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.2
467,KDD-Cup99 HTTP,8785412698756.814,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.2
468,Pen-Based Recognition of Handwritten Text (Local),8901369379789.39,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.2
469,,,,,,,,,
470,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
471,Object Images,4673308.901285865,Gaussian,0.06772229,1,Gaussian,0.18115942,0.95798345,0.30000000000000004
472,Speech Accent Data,167781118.9014562,Linear,0.11764706,2,Gaussian,0.18115942,0.95798345,0.30000000000000004
473,Landsat Satellite,206609245.99308166,Linear,0.71794872,3,Linear,0.19112628,0.96795031,0.30000000000000004
474,Pen-Based Recognition of Handwritten Text,3667710902.133308,KMeans,0.88648649,4,Linear,0.19112628,0.96795031,0.30000000000000004
475,Breast Cancer Diagnostic,105733992763.00449,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.30000000000000004
476,Letter Recognition,2301002559543.1196,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.30000000000000004
477,KDD-Cup99 HTTP,2751934310326.9644,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.30000000000000004
478,Pen-Based Recognition of Handwritten Text (Local),2788254080368.881,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.30000000000000004
479,,,,,,,,,
480,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
481,Object Images,35498511.03283093,Gaussian,0.06772229,1,Gaussian,0.18115942,0.95798345,0.4
482,Speech Accent Data,355634082.1811502,Linear,0.11764706,2,Gaussian,0.18115942,0.95798345,0.4
483,Landsat Satellite,443611704.4982719,Linear,0.71794872,3,Linear,0.19112628,0.96795031,0.4
484,Pen-Based Recognition of Handwritten Text,8292560713.868924,KMeans,0.88648649,4,Linear,0.19112628,0.96795031,0.4
485,Breast Cancer Diagnostic,239749110841.4175,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.4
486,Letter Recognition,5217998988379.598,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.4
487,KDD-Cup99 HTTP,6240586833166.896,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.4
488,Pen-Based Recognition of Handwritten Text (Local),6322955625958.321,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.4
489,,,,,,,,,
490,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
491,Object Images,51819427.845451325,Gaussian,0.06772229,1,Gaussian,0.18115942,0.95798345,0.5
492,Speech Accent Data,152724268.8791441,Linear,0.11764706,2,Gaussian,0.18115942,0.95798345,0.5
493,Landsat Satellite,198696867.73281708,Linear,0.71794872,3,Linear,0.19112628,0.96795031,0.5
494,Pen-Based Recognition of Handwritten Text,4303326380.455518,KMeans,0.88648649,4,Linear,0.19112628,0.96795031,0.5
495,Breast Cancer Diagnostic,125353410945.44342,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.5
496,Letter Recognition,2728890477088.861,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.5
497,KDD-Cup99 HTTP,3263696602077.3135,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.5
498,Pen-Based Recognition of Handwritten Text (Local),3306767945276.431,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.5
499,,,,,,,,,
500,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
501,Speech Accent Data,58155326.96764478,Linear,0.11764706,1,Linear,0.19112628,0.96795031,0.6000000000000001
502,Landsat Satellite,103194497.62880132,Linear,0.71794872,2,Linear,0.19112628,0.96795031,0.6000000000000001
503,Object Images,141873770.49486125,Gaussian,0.06772229,3,Linear,0.19112628,0.96795031,0.6000000000000001
504,Pen-Based Recognition of Handwritten Text,4117464975.0666337,KMeans,0.88648649,4,Linear,0.19112628,0.96795031,0.6000000000000001
505,Breast Cancer Diagnostic,122501900682.08116,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.6000000000000001
506,Letter Recognition,2668718924325.765,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.6000000000000001
507,KDD-Cup99 HTTP,3191750399184.2783,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.6000000000000001
508,Pen-Based Recognition of Handwritten Text (Local),3233869500472.4653,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.6000000000000001
509,,,,,,,,,
510,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
511,Landsat Satellite,648566965.0074573,Linear,0.71794872,1,Linear,0.19112628,0.96795031,0.7000000000000001
512,Speech Accent Data,810788625.1925361,Linear,0.11764706,2,Linear,0.19112628,0.96795031,0.7000000000000001
513,Object Images,1532510558.9054408,Gaussian,0.06772229,3,Linear,0.19112628,0.96795031,0.7000000000000001
514,Pen-Based Recognition of Handwritten Text,13835410149.743362,KMeans,0.88648649,4,Linear,0.19112628,0.96795031,0.7000000000000001
515,Breast Cancer Diagnostic,440967987400.7285,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.7000000000000001
516,Letter Recognition,9627779664157.15,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.7000000000000001
517,KDD-Cup99 HTTP,11514864026016.762,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.7000000000000001
518,Pen-Based Recognition of Handwritten Text (Local),11666855760400.209,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.7000000000000001
519,,,,,,,,,
520,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
521,Landsat Satellite,6802592780.594241,Linear,0.71794872,1,Linear,0.19112628,0.96795031,0.8
522,Speech Accent Data,7068976062.276087,Linear,0.11764706,2,Linear,0.19112628,0.96795031,0.8
523,Object Images,8253639732.487423,Gaussian,0.06772229,3,Linear,0.19112628,0.96795031,0.8
524,Pen-Based Recognition of Handwritten Text,16968422847.636436,KMeans,0.88648649,4,Linear,0.19112628,0.96795031,0.8
525,Breast Cancer Diagnostic,717989854590.8119,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.8
526,Letter Recognition,15795611663018.771,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.8
527,KDD-Cup99 HTTP,18892692497936.05,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.8
528,Pen-Based Recognition of Handwritten Text (Local),19142216861662.926,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.8
529,,,,,,,,,
530,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
531,Pen-Based Recognition of Handwritten Text,3096727631.5740986,KMeans,0.88648649,1,KMeans,0.22317597,1.0,0.9
532,Landsat Satellite,18782054499.220512,Linear,0.71794872,2,KMeans,0.22317597,1.0,0.9
533,Speech Accent Data,18957922523.50726,Linear,0.11764706,3,Linear,0.19112628,0.96795031,0.9
534,Object Images,19739508885.23466,Gaussian,0.06772229,4,Linear,0.19112628,0.96795031,0.9
535,Breast Cancer Diagnostic,459452882716.0833,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.9
536,Letter Recognition,10408100447525.072,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.9
537,KDD-Cup99 HTTP,12451650305564.123,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.9
538,Pen-Based Recognition of Handwritten Text (Local),12616261662113.389,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.9
539,,,,,,,,,
540,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
541,Pen-Based Recognition of Handwritten Text,68221360197.095276,KMeans,0.88648649,1,KMeans,0.22317597,1.0,1.0
542,Landsat Satellite,85367861585.91325,Linear,0.71794872,2,KMeans,0.22317597,1.0,1.0
543,Speech Accent Data,85559995039.57382,Linear,0.11764706,3,Linear,0.19112628,0.96795031,1.0
544,Object Images,86414433075.28702,Gaussian,0.06772229,4,Linear,0.19112628,0.96795031,1.0
545,Breast Cancer Diagnostic,437429007476.9647,KMeans,0.83333333,5,KMeans,0.22317597,1.0,1.0
