,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
268,KDD-Cup99 HTTP,281810.85109345015,RPCA,0.93849658,8,KMeans,0.52631579,1.0,0.4
269,,,,,,,,,
270,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
271,Landsat Satellite,13217.364262590276,Linear,0.71794872,1,Linear,0.02505219,0.4987364000000001,0.5
272,Speech Accent Data,13457.753555039862,Linear,0.11764706,2,Linear,0.02505219,0.4987364000000001,0.5
273,Object Images,15362.368647027031,Gaussian,0.06772229,3,Linear,0.02505219,0.4987364000000001,0.5
274,Thyroid Disease,16173.92691272773,KMeans,0.22317597,4,Linear,0.02505219,0.4987364000000001,0.5
275,Letter Recognition,19808.435785345162,KMeans,0.44545455,5,KMeans,0.52631579,1.0,0.5
276,Pen-Based Recognition of Handwritten Text,26510.479262876786,KMeans,0.88648649,6,KMeans,0.52631579,1.0,0.5
277,Breast Cancer Diagnostic,41495.01711511677,KMeans,0.83333333,7,KMeans,0.52631579,1.0,0.5
278,KDD-Cup99 HTTP,276538.49018838303,RPCA,0.93849658,8,KMeans,0.52631579,1.0,0.5
279,,,,,,,,,
280,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
281,Landsat Satellite,22707.613891711146,Linear,0.71794872,1,Linear,0.02505219,0.4987364000000001,0.6000000000000001
282,Speech Accent Data,22948.00318416073,Linear,0.11764706,2,Linear,0.02505219,0.4987364000000001,0.6000000000000001
283,Object Images,24852.6182761479,Gaussian,0.06772229,3,Linear,0.02505219,0.4987364000000001,0.6000000000000001
284,Thyroid Disease,25664.176541848596,KMeans,0.22317597,4,Linear,0.02505219,0.4987364000000001,0.6000000000000001
285,Letter Recognition,29298.685414466032,KMeans,0.44545455,5,KMeans,0.52631579,1.0,0.6000000000000001
286,Breast Cancer Diagnostic,32004.767485995893,KMeans,0.83333333,6,KMeans,0.52631579,1.0,0.6000000000000001
287,Pen-Based Recognition of Handwritten Text,36000.72889199766,KMeans,0.88648649,7,KMeans,0.52631579,1.0,0.6000000000000001
288,KDD-Cup99 HTTP,267048.24055926217,RPCA,0.93849658,8,KMeans,0.52631579,1.0,0.6000000000000001
289,,,,,,,,,
290,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
291,Breast Cancer Diagnostic,14289.634844970276,KMeans,0.83333333,1,KMeans,0.52631579,1.0,0.7000000000000001
292,Landsat Satellite,40422.74653273677,Linear,0.71794872,2,KMeans,0.52631579,1.0,0.7000000000000001
293,Speech Accent Data,40663.13582518635,Linear,0.11764706,3,Linear,0.02505219,0.4987364000000001,0.7000000000000001
294,Object Images,42567.75091717352,Gaussian,0.06772229,4,Linear,0.02505219,0.4987364000000001,0.7000000000000001
295,Thyroid Disease,43379.30918287422,KMeans,0.22317597,5,KMeans,0.52631579,1.0,0.7000000000000001
296,Letter Recognition,47013.818055491654,KMeans,0.44545455,6,KMeans,0.52631579,1.0,0.7000000000000001
297,Pen-Based Recognition of Handwritten Text,53715.86153302328,KMeans,0.88648649,7,KMeans,0.52631579,1.0,0.7000000000000001
298,KDD-Cup99 HTTP,249333.1079182365,RPCA,0.93849658,8,KMeans,0.52631579,1.0,0.7000000000000001
299,,,,,,,,,
300,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
301,Breast Cancer Diagnostic,20136.386988027076,KMeans,0.83333333,1,KMeans,0.52631579,1.0,0.8
302,Landsat Satellite,74840.71852101511,Linear,0.71794872,2,KMeans,0.52631579,1.0,0.8
303,Speech Accent Data,75081.10781346471,Linear,0.11764706,3,Linear,0.02505219,0.4987364000000001,0.8
304,Object Images,76985.72290545187,Gaussian,0.06772229,4,Linear,0.02505219,0.4987364000000001,0.8
305,Thyroid Disease,77797.28117115259,KMeans,0.22317597,5,KMeans,0.52631579,1.0,0.8
306,Letter Recognition,81431.79004377,KMeans,0.44545455,6,KMeans,0.52631579,1.0,0.8
307,Pen-Based Recognition of Handwritten Text,88133.83352130164,KMeans,0.88648649,7,KMeans,0.52631579,1.0,0.8
308,KDD-Cup99 HTTP,214915.13592995814,RPCA,0.93849658,8,KMeans,0.52631579,1.0,0.8
309,,,,,,,,,
310,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
311,Breast Cancer Diagnostic,89832.78026429075,KMeans,0.83333333,1,KMeans,0.52631579,1.0,0.9
312,Landsat Satellite,144537.11179727878,Linear,0.71794872,2,KMeans,0.52631579,1.0,0.9
313,Speech Accent Data,144777.50108972838,Linear,0.11764706,3,Linear,0.02505219,0.4987364000000001,0.9
314,KDD-Cup99 HTTP,145218.74265369447,RPCA,0.93849658,4,Linear,0.02505219,0.4987364000000001,0.9
315,Object Images,146682.11618171554,Gaussian,0.06772229,5,Linear,0.02505219,0.4987364000000001,0.9
316,Thyroid Disease,147493.67444741624,KMeans,0.22317597,6,KMeans,0.52631579,1.0,0.9
317,Letter Recognition,151128.18332003368,KMeans,0.44545455,7,KMeans,0.52631579,1.0,0.9
318,Pen-Based Recognition of Handwritten Text,157830.2267975653,KMeans,0.88648649,8,KMeans,0.52631579,1.0,0.9
319,,,,,,,,,
320,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
321,KDD-Cup99 HTTP,1928.4764795856638,RPCA,0.93849658,1,RPCA,0.02453988,0.49822409,1.0
322,Breast Cancer Diagnostic,236969.6105141807,KMeans,0.83333333,2,KMeans,0.52631579,1.0,1.0
323,Landsat Satellite,291673.94204716873,Linear,0.71794872,3,KMeans,0.52631579,1.0,1.0
324,Speech Accent Data,291914.3313396183,Linear,0.11764706,4,Linear,0.02505219,0.4987364000000001,1.0
325,Object Images,293818.94643160555,Gaussian,0.06772229,5,Linear,0.02505219,0.4987364000000001,1.0
326,Thyroid Disease,294630.5046973062,KMeans,0.22317597,6,KMeans,0.52631579,1.0,1.0
327,Letter Recognition,298265.01356992364,KMeans,0.44545455,7,KMeans,0.52631579,1.0,1.0
328,Pen-Based Recognition of Handwritten Text,304967.0570474553,KMeans,0.88648649,8,KMeans,0.52631579,1.0,1.0
329,,,,,,,,,
330,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
331,Thyroid Disease,3645.6835360025366,KMeans,0.22317597,1,KMeans,0.44545455,1.0,0.0
332,Object Images,4452.431099348811,Gaussian,0.06772229,2,Gaussian,0.25806452,0.81260997,0.0
333,Speech Accent Data,6350.6822303053,Linear,0.11764706,3,Gaussian,0.25806452,0.81260997,0.0
334,Landsat Satellite,6595.882225109311,Linear,0.71794872,4,Linear,0.22222222,0.77676767,0.0
335,Pen-Based Recognition of Handwritten Text,6702.043477531626,KMeans,0.88648649,5,KMeans,0.44545455,1.0,0.0
336,Breast Cancer Diagnostic,61295.40305574293,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.0
337,KDD-Cup99 HTTP,296342.9010513687,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.0
338,Pen-Based Recognition of Handwritten Text (Local),298265.01356992364,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.0
339,,,,,,,,,
340,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
341,Thyroid Disease,4044.416350780958,KMeans,0.22317597,1,KMeans,0.44545455,1.0,0.1
342,Object Images,4851.163914127232,Gaussian,0.06772229,2,Gaussian,0.25806452,0.81260997,0.1
343,Pen-Based Recognition of Handwritten Text,6303.310662753205,KMeans,0.88648649,3,KMeans,0.44545455,1.0,0.1
344,Speech Accent Data,6749.415045083721,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.1
345,Landsat Satellite,6994.615039887733,Linear,0.71794872,5,KMeans,0.44545455,1.0,0.1
346,Breast Cancer Diagnostic,61694.13587052135,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.1
347,KDD-Cup99 HTTP,296741.6338661471,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.1
348,Pen-Based Recognition of Handwritten Text (Local),298663.74638470204,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.1
349,,,,,,,,,
350,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
351,Thyroid Disease,4921.628543293486,KMeans,0.22317597,1,KMeans,0.44545455,1.0,0.2
352,Pen-Based Recognition of Handwritten Text,5426.098470240678,KMeans,0.88648649,2,KMeans,0.44545455,1.0,0.2
353,Object Images,5728.376106639759,Gaussian,0.06772229,3,KMeans,0.44545455,1.0,0.2
354,Speech Accent Data,7626.62723759625,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.2
355,Landsat Satellite,7871.827232400259,Linear,0.71794872,5,KMeans,0.44545455,1.0,0.2
356,Breast Cancer Diagnostic,62571.348063033874,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.2
357,KDD-Cup99 HTTP,297618.8460586596,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.2
358,Pen-Based Recognition of Handwritten Text (Local),299540.95857721457,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.2
359,,,,,,,,,
360,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
361,Pen-Based Recognition of Handwritten Text,3847.1165237181276,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.30000000000000004
362,Thyroid Disease,6500.610489816036,KMeans,0.22317597,2,KMeans,0.44545455,1.0,0.30000000000000004
363,Object Images,7307.358053162309,Gaussian,0.06772229,3,KMeans,0.44545455,1.0,0.30000000000000004
364,Speech Accent Data,9205.6091841188,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.30000000000000004
365,Landsat Satellite,9450.809178922811,Linear,0.71794872,5,KMeans,0.44545455,1.0,0.30000000000000004
366,Breast Cancer Diagnostic,64150.33000955643,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.30000000000000004
367,KDD-Cup99 HTTP,299197.82800518215,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.30000000000000004
368,Pen-Based Recognition of Handwritten Text (Local),301119.9405237371,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.30000000000000004
369,,,,,,,,,
370,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
371,Pen-Based Recognition of Handwritten Text,1110.2144830790403,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.4
372,Thyroid Disease,9237.512530455124,KMeans,0.22317597,2,KMeans,0.44545455,1.0,0.4
373,Object Images,10044.260093801397,Gaussian,0.06772229,3,KMeans,0.44545455,1.0,0.4
374,Speech Accent Data,11942.511224757887,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.4
375,Landsat Satellite,12187.7112195619,Linear,0.71794872,5,KMeans,0.44545455,1.0,0.4
376,Breast Cancer Diagnostic,66887.23205019551,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.4
377,KDD-Cup99 HTTP,301934.7300458213,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.4
378,Pen-Based Recognition of Handwritten Text (Local),303856.84256437625,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.4
379,,,,,,,,,
380,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
381,Pen-Based Recognition of Handwritten Text,3679.3640880393614,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.5
382,Thyroid Disease,14027.091101573526,KMeans,0.22317597,2,KMeans,0.44545455,1.0,0.5
383,Object Images,14833.838664919798,Gaussian,0.06772229,3,KMeans,0.44545455,1.0,0.5
384,Speech Accent Data,16732.089795876287,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.5
385,Landsat Satellite,16977.289790680297,Linear,0.71794872,5,KMeans,0.44545455,1.0,0.5
386,Breast Cancer Diagnostic,71676.81062131391,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.5
387,KDD-Cup99 HTTP,306724.30861693964,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.5
388,Pen-Based Recognition of Handwritten Text (Local),308646.4211354946,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.5
389,,,,,,,,,
390,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
391,Pen-Based Recognition of Handwritten Text,12300.605516052487,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.6000000000000001
392,Thyroid Disease,22648.33252958665,KMeans,0.22317597,2,KMeans,0.44545455,1.0,0.6000000000000001
393,Object Images,23455.080092932923,Gaussian,0.06772229,3,KMeans,0.44545455,1.0,0.6000000000000001
394,Speech Accent Data,25353.331223889414,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.6000000000000001
395,Landsat Satellite,25598.53121869342,Linear,0.71794872,5,KMeans,0.44545455,1.0,0.6000000000000001
396,Breast Cancer Diagnostic,80298.05204932705,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.6000000000000001
397,KDD-Cup99 HTTP,315345.5500449528,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.6000000000000001
398,Pen-Based Recognition of Handwritten Text (Local),317267.66256350774,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.6000000000000001
399,,,,,,,,,
400,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
401,Pen-Based Recognition of Handwritten Text,28393.589515010324,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.7000000000000001
402,Thyroid Disease,38741.316528544485,KMeans,0.22317597,2,KMeans,0.44545455,1.0,0.7000000000000001
403,Object Images,39548.06409189076,Gaussian,0.06772229,3,KMeans,0.44545455,1.0,0.7000000000000001
404,Speech Accent Data,41446.31522284725,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.7000000000000001
405,Landsat Satellite,41691.515217651264,Linear,0.71794872,5,KMeans,0.44545455,1.0,0.7000000000000001
406,Breast Cancer Diagnostic,96391.03604828488,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.7000000000000001
407,KDD-Cup99 HTTP,331438.5340439106,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.7000000000000001
408,Pen-Based Recognition of Handwritten Text (Local),333360.6465624656,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.7000000000000001
409,,,,,,,,,
410,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
411,Pen-Based Recognition of Handwritten Text,59659.95842727126,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.8
412,Thyroid Disease,70007.68544080542,KMeans,0.22317597,2,KMeans,0.44545455,1.0,0.8
413,Object Images,70814.4330041517,Gaussian,0.06772229,3,KMeans,0.44545455,1.0,0.8
414,Speech Accent Data,72712.68413510818,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.8
415,Landsat Satellite,72957.8841299122,Linear,0.71794872,5,KMeans,0.44545455,1.0,0.8
416,Breast Cancer Diagnostic,127657.40496054581,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.8
417,KDD-Cup99 HTTP,362704.90295617154,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.8
418,Pen-Based Recognition of Handwritten Text (Local),364627.0154747265,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.8
419,,,,,,,,,
420,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
421,Pen-Based Recognition of Handwritten Text,122974.35547459965,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.9
422,Thyroid Disease,133322.0824881338,KMeans,0.22317597,2,KMeans,0.44545455,1.0,0.9
423,Object Images,134128.8300514801,Gaussian,0.06772229,3,KMeans,0.44545455,1.0,0.9
424,Speech Accent Data,136027.08118243658,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.9
425,Landsat Satellite,136272.2811772406,Linear,0.71794872,5,KMeans,0.44545455,1.0,0.9
426,Breast Cancer Diagnostic,190971.8020078742,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.9
427,KDD-Cup99 HTTP,426019.30000349996,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.9
428,Pen-Based Recognition of Handwritten Text (Local),427941.4125220549,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.9
429,,,,,,,,,
430,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
431,Pen-Based Recognition of Handwritten Text,256638.08257451517,KMeans,0.88648649,1,KMeans,0.44545455,1.0,1.0
432,Thyroid Disease,266985.80958804936,KMeans,0.22317597,2,KMeans,0.44545455,1.0,1.0
433,Object Images,267792.5571513956,Gaussian,0.06772229,3,KMeans,0.44545455,1.0,1.0
434,Speech Accent Data,269690.8082823521,Linear,0.11764706,4,KMeans,0.44545455,1.0,1.0
435,Landsat Satellite,269936.0082771561,Linear,0.71794872,5,KMeans,0.44545455,1.0,1.0
436,Breast Cancer Diagnostic,324635.52910778974,KMeans,0.83333333,6,KMeans,0.44545455,1.0,1.0
437,KDD-Cup99 HTTP,559683.0271034155,RPCA,0.93849658,7,KMeans,0.44545455,1.0,1.0
438,Pen-Based Recognition of Handwritten Text (Local),561605.1396219705,KMeans,0.52631579,8,KMeans,0.44545455,1.0,1.0
439,,,,,,,,,
440,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
441,Object Images,817.9222267313762,Gaussian,0.06772229,1,Gaussian,0.18115942,0.95798345,0.0
442,Speech Accent Data,2716.173357687867,Linear,0.11764706,2,Gaussian,0.18115942,0.95798345,0.0
443,Landsat Satellite,2956.5626501374536,Linear,0.71794872,3,Linear,0.19112628,0.96795031,0.0
444,Pen-Based Recognition of Handwritten Text,10347.727013534164,KMeans,0.88648649,4,Linear,0.19112628,0.96795031,0.0
445,Breast Cancer Diagnostic,57660.89418312549,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.0
446,Letter Recognition,266985.80958804936,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.0
447,KDD-Cup99 HTTP,292708.39217875124,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.0
448,Pen-Based Recognition of Handwritten Text (Local),294630.5046973062,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.0
449,,,,,,,,,
450,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
451,Object Images,852.6454210787994,Gaussian,0.06772229,1,Gaussian,0.18115942,0.95798345,0.1
452,Speech Accent Data,2750.89655203529,Linear,0.11764706,2,Gaussian,0.18115942,0.95798345,0.1
453,Landsat Satellite,2991.2858444848766,Linear,0.71794872,3,Linear,0.19112628,0.96795031,0.1
454,Pen-Based Recognition of Handwritten Text,10313.00381918674,KMeans,0.88648649,4,Linear,0.19112628,0.96795031,0.1
455,Breast Cancer Diagnostic,57695.61737747292,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.1
456,Letter Recognition,266951.0863937019,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.1
457,KDD-Cup99 HTTP,292743.1153730987,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.1
458,Pen-Based Recognition of Handwritten Text (Local),294665.22789165366,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.1
459,,,,,,,,,
460,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
461,Object Images,929.0364486431303,Gaussian,0.06772229,1,Gaussian,0.18115942,0.95798345,0.2
462,Speech Accent Data,2827.287579599621,Linear,0.11764706,2,Gaussian,0.18115942,0.95798345,0.2
463,Landsat Satellite,3067.6768720492078,Linear,0.71794872,3,Linear,0.19112628,0.96795031,0.2
464,Pen-Based Recognition of Handwritten Text,10236.61279162241,KMeans,0.88648649,4,Linear,0.19112628,0.96795031,0.2
465,Breast Cancer Diagnostic,57772.008405037246,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.2
466,Letter Recognition,266874.6953661376,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.2
467,KDD-Cup99 HTTP,292819.506400663,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.2
468,Pen-Based Recognition of Handwritten Text (Local),294741.61891921796,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.2
469,,,,,,,,,
470,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
471,Object Images,1066.540298258926,Gaussian,0.06772229,1,Gaussian,0.18115942,0.95798345,0.30000000000000004
472,Speech Accent Data,2964.7914292154164,Linear,0.11764706,2,Gaussian,0.18115942,0.95798345,0.30000000000000004
473,Landsat Satellite,3205.180721665003,Linear,0.71794872,3,Linear,0.19112628,0.96795031,0.30000000000000004
474,Pen-Based Recognition of Handwritten Text,10099.108942006615,KMeans,0.88648649,4,Linear,0.19112628,0.96795031,0.30000000000000004
475,Breast Cancer Diagnostic,57909.51225465304,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.30000000000000004
476,Letter Recognition,266737.1915165218,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.30000000000000004
477,KDD-Cup99 HTTP,292957.0102502788,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.30000000000000004
478,Pen-Based Recognition of Handwritten Text (Local),294879.12276883377,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.30000000000000004
479,,,,,,,,,
480,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
481,Object Images,1304.8803042596385,Gaussian,0.06772229,1,Gaussian,0.18115942,0.95798345,0.4
482,Speech Accent Data,3203.1314352161294,Linear,0.11764706,2,Gaussian,0.18115942,0.95798345,0.4
483,Landsat Satellite,3443.520727665716,Linear,0.71794872,3,Linear,0.19112628,0.96795031,0.4
484,Pen-Based Recognition of Handwritten Text,9860.768936005901,KMeans,0.88648649,4,Linear,0.19112628,0.96795031,0.4
485,Breast Cancer Diagnostic,58147.85226065375,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.4
486,Letter Recognition,266498.8515105211,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.4
487,KDD-Cup99 HTTP,293195.3502562795,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.4
488,Pen-Based Recognition of Handwritten Text (Local),295117.4627748345,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.4
489,,,,,,,,,
490,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
491,Object Images,1721.9753147608856,Gaussian,0.06772229,1,Gaussian,0.18115942,0.95798345,0.5
492,Speech Accent Data,3620.226445717376,Linear,0.11764706,2,Gaussian,0.18115942,0.95798345,0.5
493,Landsat Satellite,3860.6157381669627,Linear,0.71794872,3,Linear,0.19112628,0.96795031,0.5
494,Pen-Based Recognition of Handwritten Text,9443.673925504654,KMeans,0.88648649,4,Linear,0.19112628,0.96795031,0.5
495,Breast Cancer Diagnostic,58564.947271155004,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.5
496,Letter Recognition,266081.7565000198,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.5
497,KDD-Cup99 HTTP,293612.4452667808,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.5
498,Pen-Based Recognition of Handwritten Text (Local),295534.55778533575,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.5
499,,,,,,,,,
500,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
501,Object Images,2472.7463336631304,Gaussian,0.06772229,1,Gaussian,0.18115942,0.95798345,0.6000000000000001
502,Speech Accent Data,4370.997464619621,Linear,0.11764706,2,Gaussian,0.18115942,0.95798345,0.6000000000000001
503,Landsat Satellite,4611.386757069206,Linear,0.71794872,3,Linear,0.19112628,0.96795031,0.6000000000000001
504,Pen-Based Recognition of Handwritten Text,8692.90290660241,KMeans,0.88648649,4,Linear,0.19112628,0.96795031,0.6000000000000001
505,Breast Cancer Diagnostic,59315.718290057244,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.6000000000000001
506,Letter Recognition,265330.98548111756,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.6000000000000001
507,KDD-Cup99 HTTP,294363.21628568304,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.6000000000000001
508,Pen-Based Recognition of Handwritten Text (Local),296285.328804238,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.6000000000000001
509,,,,,,,,,
510,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
511,Object Images,3874.185568947321,Gaussian,0.06772229,1,Gaussian,0.18115942,0.95798345,0.7000000000000001
512,Speech Accent Data,5772.43669990381,Linear,0.11764706,2,Gaussian,0.18115942,0.95798345,0.7000000000000001
513,Landsat Satellite,6012.825992353398,Linear,0.71794872,3,Linear,0.19112628,0.96795031,0.7000000000000001
514,Pen-Based Recognition of Handwritten Text,7291.463671318218,KMeans,0.88648649,4,Linear,0.19112628,0.96795031,0.7000000000000001
515,Breast Cancer Diagnostic,60717.15752534144,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.7000000000000001
516,Letter Recognition,263929.5462458334,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.7000000000000001
517,KDD-Cup99 HTTP,295764.6555209672,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.7000000000000001
518,Pen-Based Recognition of Handwritten Text (Local),297686.76803952217,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.7000000000000001
519,,,,,,,,,
520,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
521,Pen-Based Recognition of Handwritten Text,4568.667442766077,KMeans,0.88648649,1,KMeans,0.22317597,1.0,0.8
522,Object Images,6596.981797499461,Gaussian,0.06772229,2,Gaussian,0.18115942,0.95798345,0.8
523,Speech Accent Data,8495.232928455953,Linear,0.11764706,3,Gaussian,0.18115942,0.95798345,0.8
524,Landsat Satellite,8735.62222090554,Linear,0.71794872,4,Linear,0.19112628,0.96795031,0.8
525,Breast Cancer Diagnostic,63439.95375389358,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.8
526,Letter Recognition,261206.7500172812,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.8
527,KDD-Cup99 HTTP,298487.4517495193,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.8
528,Pen-Based Recognition of Handwritten Text (Local),300409.5642680743,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.8
529,,,,,,,,,
530,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
531,Pen-Based Recognition of Handwritten Text,956.1695834371108,KMeans,0.88648649,1,KMeans,0.22317597,1.0,0.9
532,Object Images,12110.644160317548,Gaussian,0.06772229,2,Gaussian,0.18115942,0.95798345,0.9
533,Speech Accent Data,14008.895291274039,Linear,0.11764706,3,Gaussian,0.18115942,0.95798345,0.9
534,Landsat Satellite,14249.284583723625,Linear,0.71794872,4,Linear,0.19112628,0.96795031,0.9
535,Breast Cancer Diagnostic,68953.61611671167,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.9
536,Letter Recognition,255693.08765446313,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.9
537,KDD-Cup99 HTTP,304001.1141123374,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.9
538,Pen-Based Recognition of Handwritten Text (Local),305923.2266308924,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.9
539,,,,,,,,,
540,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
541,Pen-Based Recognition of Handwritten Text,12596.123460497514,KMeans,0.88648649,1,KMeans,0.22317597,1.0,1.0
542,Object Images,23750.59803737795,Gaussian,0.06772229,2,Gaussian,0.18115942,0.95798345,1.0
543,Speech Accent Data,25648.84916833444,Linear,0.11764706,3,Gaussian,0.18115942,0.95798345,1.0
544,Landsat Satellite,25889.238460784025,Linear,0.71794872,4,Linear,0.19112628,0.96795031,1.0
