,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
268,Breast Cancer Diagnostic,105.19128754819491,KMeans,0.83333333,8,KMeans,0.52631579,1.0,0.4
269,,,,,,,,,
270,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
271,Speech Accent Data,4.004638163017818,Linear,0.11764706,1,Linear,0.02505219,0.4987364000000001,0.5
272,Object Images,5.169442914974486,Gaussian,0.06772229,2,Gaussian,0.01392758,0.4876117900000001,0.5
273,Landsat Satellite,5.33591075157701,Linear,0.71794872,3,Linear,0.02505219,0.4987364000000001,0.5
274,Letter Recognition,6.963849262714276,KMeans,0.44545455,4,Linear,0.02505219,0.4987364000000001,0.5
275,Pen-Based Recognition of Handwritten Text,7.5017037651329455,KMeans,0.88648649,5,KMeans,0.52631579,1.0,0.5
276,Thyroid Disease,8.290861889563477,KMeans,0.22317597,6,KMeans,0.52631579,1.0,0.5
277,KDD-Cup99 HTTP,92.0608359402788,RPCA,0.93849658,7,KMeans,0.52631579,1.0,0.5
278,Breast Cancer Diagnostic,106.57472889568605,KMeans,0.83333333,8,KMeans,0.52631579,1.0,0.5
279,,,,,,,,,
280,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
281,Speech Accent Data,7.2975187739654865,Linear,0.11764706,1,Linear,0.02505219,0.4987364000000001,0.6000000000000001
282,Object Images,7.99623620779551,Gaussian,0.06772229,2,Gaussian,0.01392758,0.4876117900000001,0.6000000000000001
283,Landsat Satellite,8.440878922747034,Linear,0.71794872,3,Linear,0.02505219,0.4987364000000001,0.6000000000000001
284,Letter Recognition,10.159987499671749,KMeans,0.44545455,4,Linear,0.02505219,0.4987364000000001,0.6000000000000001
285,Pen-Based Recognition of Handwritten Text,10.535924677952563,KMeans,0.88648649,5,KMeans,0.52631579,1.0,0.6000000000000001
286,Thyroid Disease,11.35906599644073,KMeans,0.22317597,6,KMeans,0.52631579,1.0,0.6000000000000001
287,KDD-Cup99 HTTP,92.18277597922636,RPCA,0.93849658,7,KMeans,0.52631579,1.0,0.6000000000000001
288,Breast Cancer Diagnostic,109.09856549540956,KMeans,0.83333333,8,KMeans,0.52631579,1.0,0.6000000000000001
289,,,,,,,,,
290,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
291,Speech Accent Data,13.459395668056347,Linear,0.11764706,1,Linear,0.02505219,0.4987364000000001,0.7000000000000001
292,Object Images,13.850680307615765,Gaussian,0.06772229,2,Gaussian,0.01392758,0.4876117900000001,0.7000000000000001
293,Landsat Satellite,14.475094351381285,Linear,0.71794872,3,Linear,0.02505219,0.4987364000000001,0.7000000000000001
294,Letter Recognition,16.24249847426194,KMeans,0.44545455,4,Linear,0.02505219,0.4987364000000001,0.7000000000000001
295,Pen-Based Recognition of Handwritten Text,16.48026454618994,KMeans,0.88648649,5,KMeans,0.52631579,1.0,0.7000000000000001
296,Thyroid Disease,17.320512665750147,KMeans,0.22317597,6,KMeans,0.52631579,1.0,0.7000000000000001
297,KDD-Cup99 HTTP,92.72557598800118,RPCA,0.93849658,7,KMeans,0.52631579,1.0,0.7000000000000001
298,Breast Cancer Diagnostic,113.91663272894105,KMeans,0.83333333,8,KMeans,0.52631579,1.0,0.7000000000000001
299,,,,,,,,,
300,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
301,Speech Accent Data,25.439923273725245,Linear,0.11764706,1,Linear,0.02505219,0.4987364000000001,0.8
302,Object Images,25.649087886463107,Gaussian,0.06772229,2,Gaussian,0.01392758,0.4876117900000001,0.8
303,Landsat Satellite,26.37662615470606,Linear,0.71794872,3,Linear,0.02505219,0.4987364000000001,0.8
304,Letter Recognition,28.16680197093974,KMeans,0.44545455,4,Linear,0.02505219,0.4987364000000001,0.8
305,Pen-Based Recognition of Handwritten Text,28.30457729937224,KMeans,0.88648649,5,KMeans,0.52631579,1.0,0.8
306,Thyroid Disease,29.149851148644736,KMeans,0.22317597,6,KMeans,0.52631579,1.0,0.8
307,KDD-Cup99 HTTP,94.92404092277849,RPCA,0.93849658,7,KMeans,0.52631579,1.0,0.8
308,Breast Cancer Diagnostic,123.6209668515174,KMeans,0.83333333,8,KMeans,0.52631579,1.0,0.8
309,,,,,,,,,
310,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
311,Speech Accent Data,49.70576327922875,Linear,0.11764706,1,Linear,0.02505219,0.4987364000000001,0.9
312,Object Images,49.81313999744652,Gaussian,0.06772229,2,Gaussian,0.01392758,0.4876117900000001,0.9
313,Landsat Satellite,50.59674969069477,Linear,0.71794872,3,Linear,0.02505219,0.4987364000000001,0.9
314,Letter Recognition,52.39714739269527,KMeans,0.44545455,4,Linear,0.02505219,0.4987364000000001,0.9
315,Pen-Based Recognition of Handwritten Text,52.4713390120534,KMeans,0.88648649,5,KMeans,0.52631579,1.0,0.9
316,Thyroid Disease,53.31639155616069,KMeans,0.22317597,6,KMeans,0.52631579,1.0,0.9
317,KDD-Cup99 HTTP,103.5650660084013,RPCA,0.93849658,7,KMeans,0.52631579,1.0,0.9
318,Breast Cancer Diagnostic,144.32537592598095,KMeans,0.83333333,8,KMeans,0.52631579,1.0,0.9
319,,,,,,,,,
320,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
321,Speech Accent Data,100.9367381017675,Linear,0.11764706,1,Linear,0.02505219,0.4987364000000001,1.0
322,Object Images,100.98965844015557,Gaussian,0.06772229,2,Gaussian,0.01392758,0.4876117900000001,1.0
323,Landsat Satellite,101.8027162411539,Linear,0.71794872,3,Linear,0.02505219,0.4987364000000001,1.0
324,Letter Recognition,103.60768548872188,KMeans,0.44545455,4,Linear,0.02505219,0.4987364000000001,1.0
325,Pen-Based Recognition of Handwritten Text,103.6452259158902,KMeans,0.88648649,5,KMeans,0.52631579,1.0,1.0
326,Thyroid Disease,104.48889321534573,KMeans,0.22317597,6,KMeans,0.52631579,1.0,1.0
327,KDD-Cup99 HTTP,134.96148116906866,RPCA,0.93849658,7,KMeans,0.52631579,1.0,1.0
328,Breast Cancer Diagnostic,190.81292152212433,KMeans,0.83333333,8,KMeans,0.52631579,1.0,1.0
329,,,,,,,,,
330,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
331,Pen-Based Recognition of Handwritten Text,1.4910220733238755,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.0
332,Speech Accent Data,3.177046794565899,Linear,0.11764706,2,KMeans,0.44545455,1.0,0.0
333,Landsat Satellite,4.004346721482245,Linear,0.71794872,3,Linear,0.22222222,0.77676767,0.0
334,Thyroid Disease,4.070199789781384,KMeans,0.22317597,4,KMeans,0.44545455,1.0,0.0
335,Object Images,4.382123325321618,Gaussian,0.06772229,5,KMeans,0.44545455,1.0,0.0
336,KDD-Cup99 HTTP,92.09003651265196,RPCA,0.93849658,6,KMeans,0.44545455,1.0,0.0
337,Breast Cancer Diagnostic,100.94147608868315,KMeans,0.83333333,7,KMeans,0.44545455,1.0,0.0
338,Pen-Based Recognition of Handwritten Text (Local),103.60768548872188,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.0
339,,,,,,,,,
340,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
341,Pen-Based Recognition of Handwritten Text,1.4988342023039678,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.1
342,Speech Accent Data,3.305598807737956,Linear,0.11764706,2,KMeans,0.44545455,1.0,0.1
343,Thyroid Disease,4.104512922227973,KMeans,0.22317597,3,KMeans,0.44545455,1.0,0.1
344,Landsat Satellite,4.138271700341291,Linear,0.71794872,4,KMeans,0.44545455,1.0,0.1
345,Object Images,4.4761995019419025,Gaussian,0.06772229,5,KMeans,0.44545455,1.0,0.1
346,KDD-Cup99 HTTP,92.08645934542587,RPCA,0.93849658,6,KMeans,0.44545455,1.0,0.1
347,Breast Cancer Diagnostic,100.78865436675595,KMeans,0.83333333,7,KMeans,0.44545455,1.0,0.1
348,Pen-Based Recognition of Handwritten Text (Local),103.72092168326462,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.1
349,,,,,,,,,
350,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
351,Pen-Based Recognition of Handwritten Text,1.569179392547637,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.2
352,Speech Accent Data,3.5951082706531383,Linear,0.11764706,2,KMeans,0.44545455,1.0,0.2
353,Thyroid Disease,4.1986379475314015,KMeans,0.22317597,3,KMeans,0.44545455,1.0,0.2
354,Landsat Satellite,4.437209365306069,Linear,0.71794872,4,KMeans,0.44545455,1.0,0.2
355,Object Images,4.694058156987931,Gaussian,0.06772229,5,KMeans,0.44545455,1.0,0.2
356,KDD-Cup99 HTTP,92.0794819858796,RPCA,0.93849658,6,KMeans,0.44545455,1.0,0.2
357,Breast Cancer Diagnostic,100.4524466718723,KMeans,0.83333333,7,KMeans,0.44545455,1.0,0.2
358,Pen-Based Recognition of Handwritten Text (Local),103.97039797270581,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.2
359,,,,,,,,,
360,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
361,Pen-Based Recognition of Handwritten Text,1.8494768898248422,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.30000000000000004
362,Speech Accent Data,4.134083245136532,Linear,0.11764706,2,KMeans,0.44545455,1.0,0.30000000000000004
363,Thyroid Disease,4.427763219588014,KMeans,0.22317597,3,KMeans,0.44545455,1.0,0.30000000000000004
364,Landsat Satellite,4.987279164619282,Linear,0.71794872,4,KMeans,0.44545455,1.0,0.30000000000000004
365,Object Images,5.11859578216379,Gaussian,0.06772229,5,KMeans,0.44545455,1.0,0.30000000000000004
366,KDD-Cup99 HTTP,92.07001565117714,RPCA,0.93849658,6,KMeans,0.44545455,1.0,0.30000000000000004
367,Breast Cancer Diagnostic,99.84727314810588,KMeans,0.83333333,7,KMeans,0.44545455,1.0,0.30000000000000004
368,Pen-Based Recognition of Handwritten Text (Local),104.42068150994454,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.30000000000000004
369,,,,,,,,,
370,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
371,Pen-Based Recognition of Handwritten Text,2.6109110051576474,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.4
372,Thyroid Disease,4.976585899090071,KMeans,0.22317597,2,KMeans,0.44545455,1.0,0.4
373,Speech Accent Data,5.103604195916425,Linear,0.11764706,3,KMeans,0.44545455,1.0,0.4
374,Object Images,5.929262542006559,Gaussian,0.06772229,4,KMeans,0.44545455,1.0,0.4
375,Landsat Satellite,5.966080249890318,Linear,0.71794872,5,KMeans,0.44545455,1.0,0.4
376,KDD-Cup99 HTTP,92.06303025706714,RPCA,0.93849658,6,KMeans,0.44545455,1.0,0.4
377,Breast Cancer Diagnostic,98.79830672299835,KMeans,0.83333333,7,KMeans,0.44545455,1.0,0.4
378,Pen-Based Recognition of Handwritten Text (Local),105.20485505249319,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.4
379,,,,,,,,,
380,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
381,Pen-Based Recognition of Handwritten Text,4.24927408351748,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.5
382,Thyroid Disease,6.252573963658657,KMeans,0.22317597,2,KMeans,0.44545455,1.0,0.5
383,Speech Accent Data,6.856819215100814,Linear,0.11764706,3,KMeans,0.44545455,1.0,0.5
384,Object Images,7.49168527449212,Gaussian,0.06772229,4,KMeans,0.44545455,1.0,0.5
385,Landsat Satellite,7.723477682244658,Linear,0.71794872,5,KMeans,0.44545455,1.0,0.5
386,KDD-Cup99 HTTP,92.07956657486265,RPCA,0.93849658,6,KMeans,0.44545455,1.0,0.5
387,Breast Cancer Diagnostic,96.96261869159295,KMeans,0.83333333,7,KMeans,0.44545455,1.0,0.5
388,Pen-Based Recognition of Handwritten Text (Local),106.58812030314661,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.5
389,,,,,,,,,
390,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
391,Pen-Based Recognition of Handwritten Text,7.434580262296811,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.6000000000000001
392,Thyroid Disease,9.048269149992286,KMeans,0.22317597,2,KMeans,0.44545455,1.0,0.6000000000000001
393,Speech Accent Data,10.086928134385401,Linear,0.11764706,3,KMeans,0.44545455,1.0,0.6000000000000001
394,Object Images,10.52879374343149,Gaussian,0.06772229,4,KMeans,0.44545455,1.0,0.6000000000000001
395,Landsat Satellite,10.951807930557006,Linear,0.71794872,5,KMeans,0.44545455,1.0,0.6000000000000001
396,KDD-Cup99 HTTP,92.20148184182219,RPCA,0.93849658,6,KMeans,0.44545455,1.0,0.6000000000000001
397,Breast Cancer Diagnostic,93.6583912193787,KMeans,0.83333333,7,KMeans,0.44545455,1.0,0.6000000000000001
398,Pen-Based Recognition of Handwritten Text (Local),109.11164714972112,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.6000000000000001
399,,,,,,,,,
400,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
401,Pen-Based Recognition of Handwritten Text,13.534198726538952,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.7000000000000001
402,Thyroid Disease,14.837489481162821,KMeans,0.22317597,2,KMeans,0.44545455,1.0,0.7000000000000001
403,Speech Accent Data,16.19689877356684,Linear,0.11764706,3,KMeans,0.44545455,1.0,0.7000000000000001
404,Object Images,16.475706612605038,Gaussian,0.06772229,4,KMeans,0.44545455,1.0,0.7000000000000001
405,Landsat Satellite,17.056197572751277,Linear,0.71794872,5,KMeans,0.44545455,1.0,0.7000000000000001
406,Breast Cancer Diagnostic,87.49054260764491,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.7000000000000001
407,KDD-Cup99 HTTP,92.74417237162783,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.7000000000000001
408,Pen-Based Recognition of Handwritten Text (Local),113.92916116108958,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.7000000000000001
409,,,,,,,,,
410,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
411,Pen-Based Recognition of Handwritten Text,25.479578088994764,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.8
412,Thyroid Disease,26.57722982041866,KMeans,0.22317597,2,KMeans,0.44545455,1.0,0.8
413,Speech Accent Data,28.140531382063568,Linear,0.11764706,3,KMeans,0.44545455,1.0,0.8
414,Object Images,28.301923697310237,Gaussian,0.06772229,4,KMeans,0.44545455,1.0,0.8
415,Landsat Satellite,28.993577540973796,Linear,0.71794872,5,KMeans,0.44545455,1.0,0.8
416,Breast Cancer Diagnostic,75.50749787823663,KMeans,0.83333333,6,KMeans,0.44545455,1.0,0.8
417,KDD-Cup99 HTTP,94.9422066928137,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.8
418,Pen-Based Recognition of Handwritten Text (Local),123.63251188855234,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.8
419,,,,,,,,,
420,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
421,Pen-Based Recognition of Handwritten Text,49.726070693257874,KMeans,0.88648649,1,KMeans,0.44545455,1.0,0.9
422,Thyroid Disease,50.701615525395724,KMeans,0.22317597,2,KMeans,0.44545455,1.0,0.9
423,Breast Cancer Diagnostic,51.24334019876534,KMeans,0.83333333,3,KMeans,0.44545455,1.0,0.9
424,Speech Accent Data,52.38302996282864,Linear,0.11764706,4,KMeans,0.44545455,1.0,0.9
425,Object Images,52.46990762894546,Gaussian,0.06772229,5,KMeans,0.44545455,1.0,0.9
426,Landsat Satellite,53.23111237994335,Linear,0.71794872,6,KMeans,0.44545455,1.0,0.9
427,KDD-Cup99 HTTP,103.58171635919224,RPCA,0.93849658,7,KMeans,0.44545455,1.0,0.9
428,Pen-Based Recognition of Handwritten Text (Local),144.3352648757219,KMeans,0.52631579,8,KMeans,0.44545455,1.0,0.9
429,,,,,,,,,
430,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1,
431,Breast Cancer Diagnostic,1.0772370864267635,KMeans,0.83333333,1,KMeans,0.44545455,1.0,1.0
432,Pen-Based Recognition of Handwritten Text,100.94673992777061,KMeans,0.88648649,2,KMeans,0.44545455,1.0,1.0
433,Thyroid Disease,101.85487603300652,KMeans,0.22317597,3,KMeans,0.44545455,1.0,1.0
434,Speech Accent Data,103.60054664684294,Linear,0.11764706,4,KMeans,0.44545455,1.0,1.0
435,Object Images,103.64450127251396,Gaussian,0.06772229,5,KMeans,0.44545455,1.0,1.0
436,Landsat Satellite,104.44540450400025,Linear,0.71794872,6,KMeans,0.44545455,1.0,1.0
437,KDD-Cup99 HTTP,134.9742585308047,RPCA,0.93849658,7,KMeans,0.44545455,1.0,1.0
438,Pen-Based Recognition of Handwritten Text (Local),190.82040134738594,KMeans,0.52631579,8,KMeans,0.44545455,1.0,1.0
439,,,,,,,,,
440,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
441,Landsat Satellite,4.319205311713604,Linear,0.71794872,1,Linear,0.19112628,0.96795031,0.0
442,Pen-Based Recognition of Handwritten Text,4.604845142944496,KMeans,0.88648649,2,KMeans,0.22317597,1.0,0.0
443,Speech Accent Data,4.936930440409349,Linear,0.11764706,3,Linear,0.19112628,0.96795031,0.0
444,Object Images,5.845322738478717,Gaussian,0.06772229,4,Linear,0.19112628,0.96795031,0.0
445,KDD-Cup99 HTTP,93.08040327880194,RPCA,0.93849658,5,Linear,0.19112628,0.96795031,0.0
446,Breast Cancer Diagnostic,101.85200768940165,KMeans,0.83333333,6,KMeans,0.22317597,1.0,0.0
447,Letter Recognition,101.85487603300652,KMeans,0.44545455,7,KMeans,0.22317597,1.0,0.0
448,Pen-Based Recognition of Handwritten Text (Local),104.48889321534573,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.0
449,,,,,,,,,
450,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
451,Landsat Satellite,4.4182614821595845,Linear,0.71794872,1,Linear,0.19112628,0.96795031,0.1
452,Pen-Based Recognition of Handwritten Text,4.707451411379571,KMeans,0.88648649,2,KMeans,0.22317597,1.0,0.1
453,Speech Accent Data,5.112610113576083,Linear,0.11764706,3,Linear,0.19112628,0.96795031,0.1
454,Object Images,5.99443891594337,Gaussian,0.06772229,4,Linear,0.19112628,0.96795031,0.1
455,KDD-Cup99 HTTP,93.17305187816702,RPCA,0.93849658,5,Linear,0.19112628,0.96795031,0.1
456,Breast Cancer Diagnostic,101.78859305606466,KMeans,0.83333333,6,KMeans,0.22317597,1.0,0.1
457,Letter Recognition,101.7914631866068,KMeans,0.44545455,7,KMeans,0.22317597,1.0,0.1
458,Pen-Based Recognition of Handwritten Text (Local),104.68677499921336,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.1
459,,,,,,,,,
460,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
461,Landsat Satellite,4.670744536445449,Linear,0.71794872,1,Linear,0.19112628,0.96795031,0.2
462,Pen-Based Recognition of Handwritten Text,4.965170570131455,KMeans,0.88648649,2,KMeans,0.22317597,1.0,0.2
463,Speech Accent Data,5.514852869609528,Linear,0.11764706,3,Linear,0.19112628,0.96795031,0.2
464,Object Images,6.34098714057806,Gaussian,0.06772229,4,Linear,0.19112628,0.96795031,0.2
465,KDD-Cup99 HTTP,93.37864736724045,RPCA,0.93849658,5,Linear,0.19112628,0.96795031,0.2
466,Breast Cancer Diagnostic,101.65086349593777,KMeans,0.83333333,6,KMeans,0.22317597,1.0,0.2
467,Letter Recognition,101.65373751518912,KMeans,0.44545455,7,KMeans,0.22317597,1.0,0.2
468,Pen-Based Recognition of Handwritten Text (Local),105.12266215876348,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.2
469,,,,,,,,,
470,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
471,Landsat Satellite,5.224976107575518,Linear,0.71794872,1,Linear,0.19112628,0.96795031,0.30000000000000004
472,Pen-Based Recognition of Handwritten Text,5.522122743157699,KMeans,0.88648649,2,KMeans,0.22317597,1.0,0.30000000000000004
473,Speech Accent Data,6.281888487822785,Linear,0.11764706,3,Linear,0.19112628,0.96795031,0.30000000000000004
474,Object Images,7.018307396871151,Gaussian,0.06772229,4,Linear,0.19112628,0.96795031,0.30000000000000004
475,KDD-Cup99 HTTP,93.75480343456731,RPCA,0.93849658,5,Linear,0.19112628,0.96795031,0.30000000000000004
476,Breast Cancer Diagnostic,101.4091542510622,KMeans,0.83333333,6,KMeans,0.22317597,1.0,0.30000000000000004
477,Letter Recognition,101.41203512035898,KMeans,0.44545455,7,KMeans,0.22317597,1.0,0.30000000000000004
478,Pen-Based Recognition of Handwritten Text (Local),105.90912980212237,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.30000000000000004
479,,,,,,,,,
480,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
481,Landsat Satellite,6.3976794615497115,Linear,0.71794872,1,Linear,0.19112628,0.96795031,0.4
482,Pen-Based Recognition of Handwritten Text,6.688910730343134,KMeans,0.88648649,2,KMeans,0.22317597,1.0,0.4
483,Speech Accent Data,7.698678467207242,Linear,0.11764706,3,Linear,0.19112628,0.96795031,0.4
484,Object Images,8.310485297801586,Gaussian,0.06772229,4,Linear,0.19112628,0.96795031,0.4
485,KDD-Cup99 HTTP,94.42509370869129,RPCA,0.93849658,5,Linear,0.19112628,0.96795031,0.4
486,Breast Cancer Diagnostic,101.00923432473907,KMeans,0.83333333,6,KMeans,0.22317597,1.0,0.4
487,Letter Recognition,101.01212659976642,KMeans,0.44545455,7,KMeans,0.22317597,1.0,0.4
488,Pen-Based Recognition of Handwritten Text (Local),107.27790066827721,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.4
489,,,,,,,,,
490,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
491,Landsat Satellite,8.795832106897846,Linear,0.71794872,1,Linear,0.19112628,0.96795031,0.5
492,Pen-Based Recognition of Handwritten Text,9.069672911329244,KMeans,0.88648649,2,KMeans,0.22317597,1.0,0.5
493,Speech Accent Data,10.320698140215148,Linear,0.11764706,3,Linear,0.19112628,0.96795031,0.5
494,Object Images,10.784772869419935,Gaussian,0.06772229,4,Linear,0.19112628,0.96795031,0.5
495,KDD-Cup99 HTTP,95.65259447752842,RPCA,0.93849658,5,Linear,0.19112628,0.96795031,0.5
496,Breast Cancer Diagnostic,100.36824646747644,KMeans,0.83333333,6,KMeans,0.22317597,1.0,0.5
497,Letter Recognition,100.37115721308234,KMeans,0.44545455,7,KMeans,0.22317597,1.0,0.5
498,Pen-Based Recognition of Handwritten Text (Local),109.6895131852684,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.5
499,,,,,,,,,
500,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
501,Landsat Satellite,13.539290602554292,Linear,0.71794872,1,Linear,0.19112628,0.96795031,0.6000000000000001
502,Pen-Based Recognition of Handwritten Text,13.789511894413794,KMeans,0.88648649,2,KMeans,0.22317597,1.0,0.6000000000000001
503,Speech Accent Data,15.22898478786818,Linear,0.11764706,3,Linear,0.19112628,0.96795031,0.6000000000000001
504,Object Images,15.547234268919224,Gaussian,0.06772229,4,Linear,0.19112628,0.96795031,0.6000000000000001
505,KDD-Cup99 HTTP,98.02936307565932,RPCA,0.93849658,5,Linear,0.19112628,0.96795031,0.6000000000000001
506,Breast Cancer Diagnostic,99.40724441785252,KMeans,0.83333333,6,KMeans,0.22317597,1.0,0.6000000000000001
507,Letter Recognition,99.41018330175169,KMeans,0.44545455,7,KMeans,0.22317597,1.0,0.6000000000000001
508,Pen-Based Recognition of Handwritten Text (Local),114.07884982901956,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.6000000000000001
509,,,,,,,,,
510,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
511,Landsat Satellite,22.801690948419814,Linear,0.71794872,1,Linear,0.19112628,0.96795031,0.7000000000000001
512,Pen-Based Recognition of Handwritten Text,23.030149525633018,KMeans,0.88648649,2,KMeans,0.22317597,1.0,0.7000000000000001
513,Speech Accent Data,24.593718420685306,Linear,0.11764706,3,Linear,0.19112628,0.96795031,0.7000000000000001
514,Object Images,24.79204512539237,Gaussian,0.06772229,4,Linear,0.19112628,0.96795031,0.7000000000000001
515,Breast Cancer Diagnostic,98.29683741840859,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.7000000000000001
516,Letter Recognition,98.29980950031513,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.7000000000000001
517,KDD-Cup99 HTTP,102.99461871293192,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.7000000000000001
518,Pen-Based Recognition of Handwritten Text (Local),122.41835402090942,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.7000000000000001
519,,,,,,,,,
520,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
521,Landsat Satellite,41.11932369156968,Linear,0.71794872,1,Linear,0.19112628,0.96795031,0.8
522,Pen-Based Recognition of Handwritten Text,41.33190956340934,KMeans,0.88648649,2,KMeans,0.22317597,1.0,0.8
523,Speech Accent Data,42.96865786711041,Linear,0.11764706,3,Linear,0.19112628,0.96795031,0.8
524,Object Images,43.08247990360264,Gaussian,0.06772229,4,Linear,0.19112628,0.96795031,0.8
525,Breast Cancer Diagnostic,98.75553516329487,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.8
526,Letter Recognition,98.75849344094898,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.8
527,KDD-Cup99 HTTP,114.29800031278285,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.8
528,Pen-Based Recognition of Handwritten Text (Local),139.05034312459702,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.8
529,,,,,,,,,
530,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
531,Landsat Satellite,78.43633023729798,Linear,0.71794872,1,Linear,0.19112628,0.96795031,0.9
532,Pen-Based Recognition of Handwritten Text,78.63890183068574,KMeans,0.88648649,2,KMeans,0.22317597,1.0,0.9
533,Speech Accent Data,80.31609307295251,Linear,0.11764706,3,Linear,0.19112628,0.96795031,0.9
534,Object Images,80.37704474690959,Gaussian,0.06772229,4,Linear,0.19112628,0.96795031,0.9
535,Breast Cancer Diagnostic,109.66364077123048,KMeans,0.83333333,5,KMeans,0.22317597,1.0,0.9
536,Letter Recognition,109.66630480023788,KMeans,0.44545455,6,KMeans,0.22317597,1.0,0.9
537,KDD-Cup99 HTTP,141.87368653360048,RPCA,0.93849658,7,KMeans,0.22317597,1.0,0.9
538,Pen-Based Recognition of Handwritten Text (Local),173.8724512878856,KMeans,0.52631579,8,KMeans,0.22317597,1.0,0.9
539,,,,,,,,,
540,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1,
541,Landsat Satellite,157.35897741356752,Linear,0.71794872,1,Linear,0.19112628,0.96795031,1.0
542,Pen-Based Recognition of Handwritten Text,157.5558208015858,KMeans,0.88648649,2,KMeans,0.22317597,1.0,1.0
543,Speech Accent Data,159.25439973769124,Linear,0.11764706,3,Linear,0.19112628,0.96795031,1.0
544,Object Images,159.28514793148761,Gaussian,0.06772229,4,Linear,0.19112628,0.96795031,1.0
